timestamp,humidity,context_humidity,date (Asia/Kolkata)
1693146254552,95.0,{},2023-08-27 19:54:14.552000+05:30
1693145873134,95.0,{},2023-08-27 19:47:53.134000+05:30
1693145492022,95.0,{},2023-08-27 19:41:32.022000+05:30
1693145110293,95.0,{},2023-08-27 19:35:10.293000+05:30
1693144728792,94.0,{},2023-08-27 19:28:48.792000+05:30
1693143965837,93.0,{},2023-08-27 19:16:05.837000+05:30
1693143584407,95.0,{},2023-08-27 19:09:44.407000+05:30
1693143203051,95.0,{},2023-08-27 19:03:23.051000+05:30
1693142821588,95.0,{},2023-08-27 18:57:01.588000+05:30
1693142439772,95.0,{},2023-08-27 18:50:39.772000+05:30
1693142058269,95.0,{},2023-08-27 18:44:18.269000+05:30
1693141676669,95.0,{},2023-08-27 18:37:56.669000+05:30
1693141295081,95.0,{},2023-08-27 18:31:35.081000+05:30
1693140913842,95.0,{},2023-08-27 18:25:13.842000+05:30
1693140531858,95.0,{},2023-08-27 18:18:51.858000+05:30
1693140151584,95.0,{},2023-08-27 18:12:31.584000+05:30
1693139768519,95.0,{},2023-08-27 18:06:08.519000+05:30
1693139388494,95.0,{},2023-08-27 17:59:48.494000+05:30
1693139005189,95.0,{},2023-08-27 17:53:25.189000+05:30
1693138623549,95.0,{},2023-08-27 17:47:03.549000+05:30
1693138241759,91.0,{},2023-08-27 17:40:41.759000+05:30
1693137860062,89.0,{},2023-08-27 17:34:20.062000+05:30
1693137478446,91.0,{},2023-08-27 17:27:58.446000+05:30
1693137096639,92.0,{},2023-08-27 17:21:36.639000+05:30
1693136715056,94.0,{},2023-08-27 17:15:15.056000+05:30
1693136333244,95.0,{},2023-08-27 17:08:53.244000+05:30
1693135951943,95.0,{},2023-08-27 17:02:31.943000+05:30
1693135569928,95.0,{},2023-08-27 16:56:09.928000+05:30
1693135188328,95.0,{},2023-08-27 16:49:48.328000+05:30
1693134806620,95.0,{},2023-08-27 16:43:26.620000+05:30
1693134425011,95.0,{},2023-08-27 16:37:05.011000+05:30
1693134043365,95.0,{},2023-08-27 16:30:43.365000+05:30
1693133661776,95.0,{},2023-08-27 16:24:21.776000+05:30
1693133281195,95.0,{},2023-08-27 16:18:01.195000+05:30
1693132898567,95.0,{},2023-08-27 16:11:38.567000+05:30
1693132517040,95.0,{},2023-08-27 16:05:17.040000+05:30
1693132135346,95.0,{},2023-08-27 15:58:55.346000+05:30
1693131372191,95.0,{},2023-08-27 15:46:12.191000+05:30
1693125648038,95.0,{},2023-08-27 14:10:48.038000+05:30
1693125266451,95.0,{},2023-08-27 14:04:26.451000+05:30
1693124884906,95.0,{},2023-08-27 13:58:04.906000+05:30
1693123740071,95.0,{},2023-08-27 13:39:00.071000+05:30
1693123358453,95.0,{},2023-08-27 13:32:38.453000+05:30
1693122976909,95.0,{},2023-08-27 13:26:16.909000+05:30
1693122595316,95.0,{},2023-08-27 13:19:55.316000+05:30
1693122213759,95.0,{},2023-08-27 13:13:33.759000+05:30
1693119285077,95.0,{},2023-08-27 12:24:45.077000+05:30
1693115430991,95.0,{},2023-08-27 11:20:30.991000+05:30
1693115049274,95.0,{},2023-08-27 11:14:09.274000+05:30
1693114667546,95.0,{},2023-08-27 11:07:47.546000+05:30
1693114285830,95.0,{},2023-08-27 11:01:25.830000+05:30
1693113904089,95.0,{},2023-08-27 10:55:04.089000+05:30
1693113524337,95.0,{},2023-08-27 10:48:44.337000+05:30
1693113140646,95.0,{},2023-08-27 10:42:20.646000+05:30
1693112759039,95.0,{},2023-08-27 10:35:59.039000+05:30
1693112377150,90.0,{},2023-08-27 10:29:37.150000+05:30
1693111995494,91.0,{},2023-08-27 10:23:15.494000+05:30
1693111613580,93.0,{},2023-08-27 10:16:53.580000+05:30
1693110850042,95.0,{},2023-08-27 10:04:10.042000+05:30
1693110468563,95.0,{},2023-08-27 09:57:48.563000+05:30
1693110086530,95.0,{},2023-08-27 09:51:26.530000+05:30
1693109717006,95.0,{},2023-08-27 09:45:17.006000+05:30
1693109323179,95.0,{},2023-08-27 09:38:43.179000+05:30
1693074105268,95.0,{},2023-08-26 23:51:45.268000+05:30
1693073723755,95.0,{},2023-08-26 23:45:23.755000+05:30
1693073342239,95.0,{},2023-08-26 23:39:02.239000+05:30
1693072960668,95.0,{},2023-08-26 23:32:40.668000+05:30
1693072579099,95.0,{},2023-08-26 23:26:19.099000+05:30
1693072197515,95.0,{},2023-08-26 23:19:57.515000+05:30
1693071434364,95.0,{},2023-08-26 23:07:14.364000+05:30
1693070671202,95.0,{},2023-08-26 22:54:31.202000+05:30
1693070289660,95.0,{},2023-08-26 22:48:09.660000+05:30
1693069908149,95.0,{},2023-08-26 22:41:48.149000+05:30
1693069526524,95.0,{},2023-08-26 22:35:26.524000+05:30
1693069145216,95.0,{},2023-08-26 22:29:05.216000+05:30
1693068763366,95.0,{},2023-08-26 22:22:43.366000+05:30
1693068381831,95.0,{},2023-08-26 22:16:21.831000+05:30
1693068000350,95.0,{},2023-08-26 22:10:00.350000+05:30
1693067618695,95.0,{},2023-08-26 22:03:38.695000+05:30
1693067237124,95.0,{},2023-08-26 21:57:17.124000+05:30
1693066855556,95.0,{},2023-08-26 21:50:55.556000+05:30
1693066473978,95.0,{},2023-08-26 21:44:33.978000+05:30
1693065710893,95.0,{},2023-08-26 21:31:50.893000+05:30
1693065329322,95.0,{},2023-08-26 21:25:29.322000+05:30
1693064947827,95.0,{},2023-08-26 21:19:07.827000+05:30
1693063838986,95.0,{},2023-08-26 21:00:38.986000+05:30
1693063457418,95.0,{},2023-08-26 20:54:17.418000+05:30
1693062696447,95.0,{},2023-08-26 20:41:36.447000+05:30
1693062312731,95.0,{},2023-08-26 20:35:12.731000+05:30
1693061931020,93.0,{},2023-08-26 20:28:51.020000+05:30
1693061549367,93.0,{},2023-08-26 20:22:29.367000+05:30
1693061167658,92.0,{},2023-08-26 20:16:07.658000+05:30
1693060785943,93.0,{},2023-08-26 20:09:45.943000+05:30
1693060404277,92.0,{},2023-08-26 20:03:24.277000+05:30
1693060022580,90.0,{},2023-08-26 19:57:02.580000+05:30
1693059640875,90.0,{},2023-08-26 19:50:40.875000+05:30
1693059259446,90.0,{},2023-08-26 19:44:19.446000+05:30
1693058877472,90.0,{},2023-08-26 19:37:57.472000+05:30
1693058495650,89.0,{},2023-08-26 19:31:35.650000+05:30
1693058113902,89.0,{},2023-08-26 19:25:13.902000+05:30
1693057732150,89.0,{},2023-08-26 19:18:52.150000+05:30
1693057351195,88.0,{},2023-08-26 19:12:31.195000+05:30
1693056586825,84.0,{},2023-08-26 18:59:46.825000+05:30
1693056205032,79.0,{},2023-08-26 18:53:25.032000+05:30
1693055823197,73.0,{},2023-08-26 18:47:03.197000+05:30
1693055441344,71.0,{},2023-08-26 18:40:41.344000+05:30
1693055059402,70.0,{},2023-08-26 18:34:19.402000+05:30
1693054677473,69.0,{},2023-08-26 18:27:57.473000+05:30
1693054295600,69.0,{},2023-08-26 18:21:35.600000+05:30
1693053913627,69.0,{},2023-08-26 18:15:13.627000+05:30
1693053531619,69.0,{},2023-08-26 18:08:51.619000+05:30
1693052316574,60.0,{},2023-08-26 17:48:36.574000+05:30
1693051934339,59.0,{},2023-08-26 17:42:14.339000+05:30
1693051552117,58.0,{},2023-08-26 17:35:52.117000+05:30
1693051169842,58.0,{},2023-08-26 17:29:29.842000+05:30
1693050787805,58.0,{},2023-08-26 17:23:07.805000+05:30
1693050405294,58.0,{},2023-08-26 17:16:45.294000+05:30
1693050022965,59.0,{},2023-08-26 17:10:22.965000+05:30
1693049640626,57.0,{},2023-08-26 17:04:00.626000+05:30
1693049258252,59.0,{},2023-08-26 16:57:38.252000+05:30
1693048875988,59.0,{},2023-08-26 16:51:15.988000+05:30
1693048493438,58.0,{},2023-08-26 16:44:53.438000+05:30
1693048111028,58.0,{},2023-08-26 16:38:31.028000+05:30
1693047728619,58.0,{},2023-08-26 16:32:08.619000+05:30
1693047346218,58.0,{},2023-08-26 16:25:46.218000+05:30
1693046963764,57.0,{},2023-08-26 16:19:23.764000+05:30
1693046581295,56.0,{},2023-08-26 16:13:01.295000+05:30
1693046198799,58.0,{},2023-08-26 16:06:38.799000+05:30
1693045816346,59.0,{},2023-08-26 16:00:16.346000+05:30
1693045433995,60.0,{},2023-08-26 15:53:53.995000+05:30
1693045051451,60.0,{},2023-08-26 15:47:31.451000+05:30
1693044669026,62.0,{},2023-08-26 15:41:09.026000+05:30
1693043904254,62.0,{},2023-08-26 15:28:24.254000+05:30
1693043521952,62.0,{},2023-08-26 15:22:01.952000+05:30
1692965707892,86.0,{},2023-08-25 17:45:07.892000+05:30
1692965326033,86.0,{},2023-08-25 17:38:46.033000+05:30
1692964943922,87.0,{},2023-08-25 17:32:23.922000+05:30
1692964562082,84.0,{},2023-08-25 17:26:02.082000+05:30
1692964180149,87.0,{},2023-08-25 17:19:40.149000+05:30
1692963798170,89.0,{},2023-08-25 17:13:18.170000+05:30
1692963416206,92.0,{},2023-08-25 17:06:56.206000+05:30
1692963034219,95.0,{},2023-08-25 17:00:34.219000+05:30
1692962652273,89.0,{},2023-08-25 16:54:12.273000+05:30
1692962270312,81.0,{},2023-08-25 16:47:50.312000+05:30
1692961888326,70.0,{},2023-08-25 16:41:28.326000+05:30
1692961506381,67.0,{},2023-08-25 16:35:06.381000+05:30
1692961124231,65.0,{},2023-08-25 16:28:44.231000+05:30
1692960742140,63.0,{},2023-08-25 16:22:22.140000+05:30
1692960359966,61.0,{},2023-08-25 16:15:59.966000+05:30
1692959977652,59.0,{},2023-08-25 16:09:37.652000+05:30
1692959212907,63.0,{},2023-08-25 15:56:52.907000+05:30
1692958830570,67.0,{},2023-08-25 15:50:30.570000+05:30
1692958448351,67.0,{},2023-08-25 15:44:08.351000+05:30
1692958066226,68.0,{},2023-08-25 15:37:46.226000+05:30
1692957684245,67.0,{},2023-08-25 15:31:24.245000+05:30
1692957304114,66.0,{},2023-08-25 15:25:04.114000+05:30
1692956921596,66.0,{},2023-08-25 15:18:41.596000+05:30
1692956538051,67.0,{},2023-08-25 15:12:18.051000+05:30
1692956155756,65.0,{},2023-08-25 15:05:55.756000+05:30
1692955773678,63.0,{},2023-08-25 14:59:33.678000+05:30
1692955391541,60.0,{},2023-08-25 14:53:11.541000+05:30
1692955009379,60.0,{},2023-08-25 14:46:49.379000+05:30
1692954627091,60.0,{},2023-08-25 14:40:27.091000+05:30
1692954244784,60.0,{},2023-08-25 14:34:04.784000+05:30
1692953862518,61.0,{},2023-08-25 14:27:42.518000+05:30
1692953480482,66.0,{},2023-08-25 14:21:20.482000+05:30
1692953097939,72.0,{},2023-08-25 14:14:57.939000+05:30
1692952715755,72.0,{},2023-08-25 14:08:35.755000+05:30
1692952333694,73.0,{},2023-08-25 14:02:13.694000+05:30
1692951951624,73.0,{},2023-08-25 13:55:51.624000+05:30
1692951569639,70.0,{},2023-08-25 13:49:29.639000+05:30
1692951187548,68.0,{},2023-08-25 13:43:07.548000+05:30
1692950806014,67.0,{},2023-08-25 13:36:46.014000+05:30
1692950423400,68.0,{},2023-08-25 13:30:23.400000+05:30
1692950042352,68.0,{},2023-08-25 13:24:02.352000+05:30
1692949659210,68.0,{},2023-08-25 13:17:39.210000+05:30
1692949277158,68.0,{},2023-08-25 13:11:17.158000+05:30
1692948895141,70.0,{},2023-08-25 13:04:55.141000+05:30
1692948513047,69.0,{},2023-08-25 12:58:33.047000+05:30
1692948131083,69.0,{},2023-08-25 12:52:11.083000+05:30
1692947749030,68.0,{},2023-08-25 12:45:49.030000+05:30
1692947366997,67.0,{},2023-08-25 12:39:26.997000+05:30
1692946984995,66.0,{},2023-08-25 12:33:04.995000+05:30
1692946602885,65.0,{},2023-08-25 12:26:42.885000+05:30
1692946220792,63.0,{},2023-08-25 12:20:20.792000+05:30
1692945838658,61.0,{},2023-08-25 12:13:58.658000+05:30
1692945456419,61.0,{},2023-08-25 12:07:36.419000+05:30
1692945074237,62.0,{},2023-08-25 12:01:14.237000+05:30
1692944691917,64.0,{},2023-08-25 11:54:51.917000+05:30
1692944310444,64.0,{},2023-08-25 11:48:30.444000+05:30
1692943927570,64.0,{},2023-08-25 11:42:07.570000+05:30
1692943545565,65.0,{},2023-08-25 11:35:45.565000+05:30
1692943163220,66.0,{},2023-08-25 11:29:23.220000+05:30
1692942781116,68.0,{},2023-08-25 11:23:01.116000+05:30
1692942399031,69.0,{},2023-08-25 11:16:39.031000+05:30
1692940871024,80.0,{},2023-08-25 10:51:11.024000+05:30
1692940489115,78.0,{},2023-08-25 10:44:49.115000+05:30
1692940107208,79.0,{},2023-08-25 10:38:27.208000+05:30
1692939725272,80.0,{},2023-08-25 10:32:05.272000+05:30
1692939343362,85.0,{},2023-08-25 10:25:43.362000+05:30
1692938961576,86.0,{},2023-08-25 10:19:21.576000+05:30
1692938579714,87.0,{},2023-08-25 10:12:59.714000+05:30
1692938197960,90.0,{},2023-08-25 10:06:37.960000+05:30
1692937816181,93.0,{},2023-08-25 10:00:16.181000+05:30
1692937434646,95.0,{},2023-08-25 09:53:54.646000+05:30
1692937052779,92.0,{},2023-08-25 09:47:32.779000+05:30
1692936671047,91.0,{},2023-08-25 09:41:11.047000+05:30
1692936289296,93.0,{},2023-08-25 09:34:49.296000+05:30
1692935907505,94.0,{},2023-08-25 09:28:27.505000+05:30
1692935144071,95.0,{},2023-08-25 09:15:44.071000+05:30
1692934762379,95.0,{},2023-08-25 09:09:22.379000+05:30
1692934380699,95.0,{},2023-08-25 09:03:00.699000+05:30
1692933998995,95.0,{},2023-08-25 08:56:38.995000+05:30
1692933617303,95.0,{},2023-08-25 08:50:17.303000+05:30
1692933235649,95.0,{},2023-08-25 08:43:55.649000+05:30
1692932854145,95.0,{},2023-08-25 08:37:34.145000+05:30
1692932472898,95.0,{},2023-08-25 08:31:12.898000+05:30
1692932091149,95.0,{},2023-08-25 08:24:51.149000+05:30
1692931709683,95.0,{},2023-08-25 08:18:29.683000+05:30
1692931328231,95.0,{},2023-08-25 08:12:08.231000+05:30
1692930946767,95.0,{},2023-08-25 08:05:46.767000+05:30
1692930183826,95.0,{},2023-08-25 07:53:03.826000+05:30
1692915319967,95.0,{},2023-08-25 03:45:19.967000+05:30
1692914938669,95.0,{},2023-08-25 03:38:58.669000+05:30
1692914557379,95.0,{},2023-08-25 03:32:37.379000+05:30
1692914176129,95.0,{},2023-08-25 03:26:16.129000+05:30
1692913795087,95.0,{},2023-08-25 03:19:55.087000+05:30
1692913413562,95.0,{},2023-08-25 03:13:33.562000+05:30
1692913032359,95.0,{},2023-08-25 03:07:12.359000+05:30
1692912650947,95.0,{},2023-08-25 03:00:50.947000+05:30
1692912269699,95.0,{},2023-08-25 02:54:29.699000+05:30
1692911888491,95.0,{},2023-08-25 02:48:08.491000+05:30
1692911507030,95.0,{},2023-08-25 02:41:47.030000+05:30
1692911125744,95.0,{},2023-08-25 02:35:25.744000+05:30
1692910363056,95.0,{},2023-08-25 02:22:43.056000+05:30
1692909981752,95.0,{},2023-08-25 02:16:21.752000+05:30
1692909600434,95.0,{},2023-08-25 02:10:00.434000+05:30
1692909219127,95.0,{},2023-08-25 02:03:39.127000+05:30
1692908837767,95.0,{},2023-08-25 01:57:17.767000+05:30
1692908456422,95.0,{},2023-08-25 01:50:56.422000+05:30
1692908075086,95.0,{},2023-08-25 01:44:35.086000+05:30
1692907693721,95.0,{},2023-08-25 01:38:13.721000+05:30
1692907312369,95.0,{},2023-08-25 01:31:52.369000+05:30
1692906931002,95.0,{},2023-08-25 01:25:31.002000+05:30
1692906550531,95.0,{},2023-08-25 01:19:10.531000+05:30
1692906168337,95.0,{},2023-08-25 01:12:48.337000+05:30
1692905786966,95.0,{},2023-08-25 01:06:26.966000+05:30
1692905405632,95.0,{},2023-08-25 01:00:05.632000+05:30
1692905024283,95.0,{},2023-08-25 00:53:44.283000+05:30
1692904642863,95.0,{},2023-08-25 00:47:22.863000+05:30
1692904261590,95.0,{},2023-08-25 00:41:01.590000+05:30
1692903880143,95.0,{},2023-08-25 00:34:40.143000+05:30
1692903498768,95.0,{},2023-08-25 00:28:18.768000+05:30
1692903117407,95.0,{},2023-08-25 00:21:57.407000+05:30
1692902735986,95.0,{},2023-08-25 00:15:35.986000+05:30
1692902354670,95.0,{},2023-08-25 00:09:14.670000+05:30
1692901973215,95.0,{},2023-08-25 00:02:53.215000+05:30
1692901591867,95.0,{},2023-08-24 23:56:31.867000+05:30
1692901210557,95.0,{},2023-08-24 23:50:10.557000+05:30
1692900829161,95.0,{},2023-08-24 23:43:49.161000+05:30
1692900447739,95.0,{},2023-08-24 23:37:27.739000+05:30
1692900066366,95.0,{},2023-08-24 23:31:06.366000+05:30
1692899684994,95.0,{},2023-08-24 23:24:44.994000+05:30
1692899303651,95.0,{},2023-08-24 23:18:23.651000+05:30
1692898922242,95.0,{},2023-08-24 23:12:02.242000+05:30
1692898540887,95.0,{},2023-08-24 23:05:40.887000+05:30
1692898159565,95.0,{},2023-08-24 22:59:19.565000+05:30
1692897778164,95.0,{},2023-08-24 22:52:58.164000+05:30
1692897397942,95.0,{},2023-08-24 22:46:37.942000+05:30
1692897015462,95.0,{},2023-08-24 22:40:15.462000+05:30
1692896633894,95.0,{},2023-08-24 22:33:53.894000+05:30
1692896252516,95.0,{},2023-08-24 22:27:32.516000+05:30
1692895871103,95.0,{},2023-08-24 22:21:11.103000+05:30
1692895489740,95.0,{},2023-08-24 22:14:49.740000+05:30
1692895108342,95.0,{},2023-08-24 22:08:28.342000+05:30
1692894726957,95.0,{},2023-08-24 22:02:06.957000+05:30
1692894345571,95.0,{},2023-08-24 21:55:45.571000+05:30
1692893964338,95.0,{},2023-08-24 21:49:24.338000+05:30
1692893582747,95.0,{},2023-08-24 21:43:02.747000+05:30
1692893201426,95.0,{},2023-08-24 21:36:41.426000+05:30
1692892819948,95.0,{},2023-08-24 21:30:19.948000+05:30
1692892438498,95.0,{},2023-08-24 21:23:58.498000+05:30
1692892058181,95.0,{},2023-08-24 21:17:38.181000+05:30
1692891675621,95.0,{},2023-08-24 21:11:15.621000+05:30
1692891294205,95.0,{},2023-08-24 21:04:54.205000+05:30
1692890912782,95.0,{},2023-08-24 20:58:32.782000+05:30
1692890531329,95.0,{},2023-08-24 20:52:11.329000+05:30
1692890149858,95.0,{},2023-08-24 20:45:49.858000+05:30
1692889714383,95.0,{},2023-08-24 20:38:34.383000+05:30
1692889333075,95.0,{},2023-08-24 20:32:13.075000+05:30
1692888951402,95.0,{},2023-08-24 20:25:51.402000+05:30
1692888570025,95.0,{},2023-08-24 20:19:30.025000+05:30
1692888188586,95.0,{},2023-08-24 20:13:08.586000+05:30
1692887806913,95.0,{},2023-08-24 20:06:46.913000+05:30
1692887425386,95.0,{},2023-08-24 20:00:25.386000+05:30
1692887044831,93.0,{},2023-08-24 19:54:04.831000+05:30
1692886662298,87.0,{},2023-08-24 19:47:42.298000+05:30
1692886280728,85.0,{},2023-08-24 19:41:20.728000+05:30
1692885899135,87.0,{},2023-08-24 19:34:59.135000+05:30
1692885519039,87.0,{},2023-08-24 19:28:39.039000+05:30
1692885135895,87.0,{},2023-08-24 19:22:15.895000+05:30
1692884754309,87.0,{},2023-08-24 19:15:54.309000+05:30
1692884372659,87.0,{},2023-08-24 19:09:32.659000+05:30
1692883991053,90.0,{},2023-08-24 19:03:11.053000+05:30
1692883609424,94.0,{},2023-08-24 18:56:49.424000+05:30
1692883229086,95.0,{},2023-08-24 18:50:29.086000+05:30
1692882845919,95.0,{},2023-08-24 18:44:05.919000+05:30
1692882464168,95.0,{},2023-08-24 18:37:44.168000+05:30
1692882082470,95.0,{},2023-08-24 18:31:22.470000+05:30
1692881700738,95.0,{},2023-08-24 18:25:00.738000+05:30
1692880938809,91.0,{},2023-08-24 18:12:18.809000+05:30
1692880555409,89.0,{},2023-08-24 18:05:55.409000+05:30
1692880173593,90.0,{},2023-08-24 17:59:33.593000+05:30
1692879792076,90.0,{},2023-08-24 17:53:12.076000+05:30
1692879410100,90.0,{},2023-08-24 17:46:50.100000+05:30
1692879028261,89.0,{},2023-08-24 17:40:28.261000+05:30
1692878647409,86.0,{},2023-08-24 17:34:07.409000+05:30
1692878264446,86.0,{},2023-08-24 17:27:44.446000+05:30
1692877882618,82.0,{},2023-08-24 17:21:22.618000+05:30
1692877500757,76.0,{},2023-08-24 17:15:00.757000+05:30
1692877118897,73.0,{},2023-08-24 17:08:38.897000+05:30
1692876736893,70.0,{},2023-08-24 17:02:16.893000+05:30
1692876354873,68.0,{},2023-08-24 16:55:54.873000+05:30
1692875972869,70.0,{},2023-08-24 16:49:32.869000+05:30
1692875590768,71.0,{},2023-08-24 16:43:10.768000+05:30
1692875208806,70.0,{},2023-08-24 16:36:48.806000+05:30
1692874826871,70.0,{},2023-08-24 16:30:26.871000+05:30
1692874444915,70.0,{},2023-08-24 16:24:04.915000+05:30
1692874062983,69.0,{},2023-08-24 16:17:42.983000+05:30
1692873681040,70.0,{},2023-08-24 16:11:21.040000+05:30
1692873299105,70.0,{},2023-08-24 16:04:59.105000+05:30
1692872917152,68.0,{},2023-08-24 15:58:37.152000+05:30
1692872535212,67.0,{},2023-08-24 15:52:15.212000+05:30
1692872153296,68.0,{},2023-08-24 15:45:53.296000+05:30
1692871771373,69.0,{},2023-08-24 15:39:31.373000+05:30
1692867717826,65.0,{},2023-08-24 14:31:57.826000+05:30
1692867335804,67.0,{},2023-08-24 14:25:35.804000+05:30
1692866953788,66.0,{},2023-08-24 14:19:13.788000+05:30
1692866571837,65.0,{},2023-08-24 14:12:51.837000+05:30
1692866189761,64.0,{},2023-08-24 14:06:29.761000+05:30
1692865807951,63.0,{},2023-08-24 14:00:07.951000+05:30
1692865425691,61.0,{},2023-08-24 13:53:45.691000+05:30
1692865043547,65.0,{},2023-08-24 13:47:23.547000+05:30
1692864661449,66.0,{},2023-08-24 13:41:01.449000+05:30
1692864279385,66.0,{},2023-08-24 13:34:39.385000+05:30
1692863897335,66.0,{},2023-08-24 13:28:17.335000+05:30
1692863515258,67.0,{},2023-08-24 13:21:55.258000+05:30
1692863133214,67.0,{},2023-08-24 13:15:33.214000+05:30
1692862751145,68.0,{},2023-08-24 13:09:11.145000+05:30
1692862369089,71.0,{},2023-08-24 13:02:49.089000+05:30
1692861987106,72.0,{},2023-08-24 12:56:27.106000+05:30
1692861605298,74.0,{},2023-08-24 12:50:05.298000+05:30
1692861223263,77.0,{},2023-08-24 12:43:43.263000+05:30
1692860841370,75.0,{},2023-08-24 12:37:21.370000+05:30
1692860459741,74.0,{},2023-08-24 12:30:59.741000+05:30
1692860077690,71.0,{},2023-08-24 12:24:37.690000+05:30
1692859695824,69.0,{},2023-08-24 12:18:15.824000+05:30
1692859313920,70.0,{},2023-08-24 12:11:53.920000+05:30
1692858931911,69.0,{},2023-08-24 12:05:31.911000+05:30
1692858550418,68.0,{},2023-08-24 11:59:10.418000+05:30
1692858167983,69.0,{},2023-08-24 11:52:47.983000+05:30
1692857786112,69.0,{},2023-08-24 11:46:26.112000+05:30
1692857404056,70.0,{},2023-08-24 11:40:04.056000+05:30
1692857022120,70.0,{},2023-08-24 11:33:42.120000+05:30
1692856640187,75.0,{},2023-08-24 11:27:20.187000+05:30
1692856258944,78.0,{},2023-08-24 11:20:58.944000+05:30
1692855876405,78.0,{},2023-08-24 11:14:36.405000+05:30
1692855494771,77.0,{},2023-08-24 11:08:14.771000+05:30
1692855112808,78.0,{},2023-08-24 11:01:52.808000+05:30
1692854349152,72.0,{},2023-08-24 10:49:09.152000+05:30
1692853967443,73.0,{},2023-08-24 10:42:47.443000+05:30
1692853585414,74.0,{},2023-08-24 10:36:25.414000+05:30
1692853203528,74.0,{},2023-08-24 10:30:03.528000+05:30
1692852821682,75.0,{},2023-08-24 10:23:41.682000+05:30
1692852439845,75.0,{},2023-08-24 10:17:19.845000+05:30
1692852057964,75.0,{},2023-08-24 10:10:57.964000+05:30
1692851676127,74.0,{},2023-08-24 10:04:36.127000+05:30
1692851294478,76.0,{},2023-08-24 09:58:14.478000+05:30
1692850912407,83.0,{},2023-08-24 09:51:52.407000+05:30
1692850530756,87.0,{},2023-08-24 09:45:30.756000+05:30
1692850148858,88.0,{},2023-08-24 09:39:08.858000+05:30
1692849767339,89.0,{},2023-08-24 09:32:47.339000+05:30
1692849385510,86.0,{},2023-08-24 09:26:25.510000+05:30
1692849003834,86.0,{},2023-08-24 09:20:03.834000+05:30
1692848622142,92.0,{},2023-08-24 09:13:42.142000+05:30
1692848240419,93.0,{},2023-08-24 09:07:20.419000+05:30
1692847858773,93.0,{},2023-08-24 09:00:58.773000+05:30
1692847477134,95.0,{},2023-08-24 08:54:37.134000+05:30
1692847095521,95.0,{},2023-08-24 08:48:15.521000+05:30
1692846713991,95.0,{},2023-08-24 08:41:53.991000+05:30
1692846332637,95.0,{},2023-08-24 08:35:32.637000+05:30
1692845951023,95.0,{},2023-08-24 08:29:11.023000+05:30
1692845569539,95.0,{},2023-08-24 08:22:49.539000+05:30
1692845188122,95.0,{},2023-08-24 08:16:28.122000+05:30
1692844806654,95.0,{},2023-08-24 08:10:06.654000+05:30
1692844425228,95.0,{},2023-08-24 08:03:45.228000+05:30
1692844043791,95.0,{},2023-08-24 07:57:23.791000+05:30
1692826131593,95.0,{},2023-08-24 02:58:51.593000+05:30
1692825750376,95.0,{},2023-08-24 02:52:30.376000+05:30
1692825369091,95.0,{},2023-08-24 02:46:09.091000+05:30
1692824987834,95.0,{},2023-08-24 02:39:47.834000+05:30
1692824606531,95.0,{},2023-08-24 02:33:26.531000+05:30
1692824225220,95.0,{},2023-08-24 02:27:05.220000+05:30
1692823843947,95.0,{},2023-08-24 02:20:43.947000+05:30
1692823463178,95.0,{},2023-08-24 02:14:23.178000+05:30
1692823082080,95.0,{},2023-08-24 02:08:02.080000+05:30
1692822700056,95.0,{},2023-08-24 02:01:40.056000+05:30
1692822318802,95.0,{},2023-08-24 01:55:18.802000+05:30
1692821937476,95.0,{},2023-08-24 01:48:57.476000+05:30
1692821556189,95.0,{},2023-08-24 01:42:36.189000+05:30
1692821174868,95.0,{},2023-08-24 01:36:14.868000+05:30
1692820793560,95.0,{},2023-08-24 01:29:53.560000+05:30
1692820412300,95.0,{},2023-08-24 01:23:32.300000+05:30
1692820030995,95.0,{},2023-08-24 01:17:10.995000+05:30
1692819649711,95.0,{},2023-08-24 01:10:49.711000+05:30
1692819268453,95.0,{},2023-08-24 01:04:28.453000+05:30
1692818887087,95.0,{},2023-08-24 00:58:07.087000+05:30
1692818505869,95.0,{},2023-08-24 00:51:45.869000+05:30
1692818124460,95.0,{},2023-08-24 00:45:24.460000+05:30
1692817743145,95.0,{},2023-08-24 00:39:03.145000+05:30
1692817361829,95.0,{},2023-08-24 00:32:41.829000+05:30
1692816980628,95.0,{},2023-08-24 00:26:20.628000+05:30
1692816599262,95.0,{},2023-08-24 00:19:59.262000+05:30
1692816217908,95.0,{},2023-08-24 00:13:37.908000+05:30
1692815836618,95.0,{},2023-08-24 00:07:16.618000+05:30
1692815455204,95.0,{},2023-08-24 00:00:55.204000+05:30
1692815073841,95.0,{},2023-08-23 23:54:33.841000+05:30
1692814692467,95.0,{},2023-08-23 23:48:12.467000+05:30
1692814311110,95.0,{},2023-08-23 23:41:51.110000+05:30
1692813929710,95.0,{},2023-08-23 23:35:29.710000+05:30
1692813548327,95.0,{},2023-08-23 23:29:08.327000+05:30
1692813166967,95.0,{},2023-08-23 23:22:46.967000+05:30
1692812785580,95.0,{},2023-08-23 23:16:25.580000+05:30
1692812404214,95.0,{},2023-08-23 23:10:04.214000+05:30
1692812022800,95.0,{},2023-08-23 23:03:42.800000+05:30
1692811641436,95.0,{},2023-08-23 22:57:21.436000+05:30
