timestamp,pond-temperature,context_pond-temperature,date
1639868899725,19.88,{},2021-12-19 04:38:19.725000+05:30
1639868529102,19.94,{},2021-12-19 04:32:09.102000+05:30
1639868158467,19.94,{},2021-12-19 04:25:58.467000+05:30
1639867787817,19.94,{},2021-12-19 04:19:47.817000+05:30
1639867417176,19.94,{},2021-12-19 04:13:37.176000+05:30
1639867046529,19.81,{},2021-12-19 04:07:26.529000+05:30
1639866675865,19.94,{},2021-12-19 04:01:15.865000+05:30
1639866305216,19.88,{},2021-12-19 03:55:05.216000+05:30
1639865934563,19.94,{},2021-12-19 03:48:54.563000+05:30
1639865563896,19.94,{},2021-12-19 03:42:43.896000+05:30
1639865193231,19.94,{},2021-12-19 03:36:33.231000+05:30
1639864822569,20.06,{},2021-12-19 03:30:22.569000+05:30
1639864451899,20.06,{},2021-12-19 03:24:11.899000+05:30
1639864081222,20.19,{},2021-12-19 03:18:01.222000+05:30
1639863710539,20.13,{},2021-12-19 03:11:50.539000+05:30
1639863339846,20.13,{},2021-12-19 03:05:39.846000+05:30
1639862969170,20.25,{},2021-12-19 02:59:29.170000+05:30
1639862598518,20.25,{},2021-12-19 02:53:18.518000+05:30
1639862227836,20.31,{},2021-12-19 02:47:07.836000+05:30
1639861857129,20.31,{},2021-12-19 02:40:57.129000+05:30
1639861486438,20.19,{},2021-12-19 02:34:46.438000+05:30
1639860745024,20.31,{},2021-12-19 02:22:25.024000+05:30
1639860374308,20.44,{},2021-12-19 02:16:14.308000+05:30
1639860003591,20.44,{},2021-12-19 02:10:03.591000+05:30
1639859632868,20.44,{},2021-12-19 02:03:52.868000+05:30
1639859262146,20.38,{},2021-12-19 01:57:42.146000+05:30
1639858891408,20.5,{},2021-12-19 01:51:31.408000+05:30
1639858520677,20.38,{},2021-12-19 01:45:20.677000+05:30
1639858149930,20.44,{},2021-12-19 01:39:09.930000+05:30
1639857779187,20.38,{},2021-12-19 01:32:59.187000+05:30
1639857408421,20.44,{},2021-12-19 01:26:48.421000+05:30
1639857037672,20.38,{},2021-12-19 01:20:37.672000+05:30
1639856666897,20.5,{},2021-12-19 01:14:26.897000+05:30
1639856296124,20.56,{},2021-12-19 01:08:16.124000+05:30
1639855925307,20.5,{},2021-12-19 01:02:05.307000+05:30
1639855554515,20.56,{},2021-12-19 00:55:54.515000+05:30
1639855183717,20.63,{},2021-12-19 00:49:43.717000+05:30
1639854812912,20.63,{},2021-12-19 00:43:32.912000+05:30
1639854442103,20.69,{},2021-12-19 00:37:22.103000+05:30
1639854071303,20.75,{},2021-12-19 00:31:11.303000+05:30
1639853700484,20.75,{},2021-12-19 00:25:00.484000+05:30
1639853329662,20.75,{},2021-12-19 00:18:49.662000+05:30
1639852958840,20.81,{},2021-12-19 00:12:38.840000+05:30
1639852588010,20.88,{},2021-12-19 00:06:28.010000+05:30
1639852217185,20.88,{},2021-12-19 00:00:17.185000+05:30
1639851846298,20.88,{},2021-12-18 23:54:06.298000+05:30
1639851475420,20.94,{},2021-12-18 23:47:55.420000+05:30
1639850733600,21.0,{},2021-12-18 23:35:33.600000+05:30
1639850362676,20.94,{},2021-12-18 23:29:22.676000+05:30
1639849991740,20.94,{},2021-12-18 23:23:11.740000+05:30
1639849620764,21.06,{},2021-12-18 23:17:00.764000+05:30
1639849249798,21.0,{},2021-12-18 23:10:49.798000+05:30
1639848878838,21.0,{},2021-12-18 23:04:38.838000+05:30
1639848507863,21.0,{},2021-12-18 22:58:27.863000+05:30
1639848136871,21.13,{},2021-12-18 22:52:16.871000+05:30
1639831806693,21.81,{},2021-12-18 18:20:06.693000+05:30
1639831435241,21.81,{},2021-12-18 18:13:55.241000+05:30
1639831063749,21.75,{},2021-12-18 18:07:43.749000+05:30
1639830692227,21.75,{},2021-12-18 18:01:32.227000+05:30
1639830320675,21.88,{},2021-12-18 17:55:20.675000+05:30
1639829949069,21.75,{},2021-12-18 17:49:09.069000+05:30
1639829577417,21.75,{},2021-12-18 17:42:57.417000+05:30
1639829205722,21.94,{},2021-12-18 17:36:45.722000+05:30
1639828833975,21.88,{},2021-12-18 17:30:33.975000+05:30
1639828462197,21.75,{},2021-12-18 17:24:22.197000+05:30
1639828090397,21.75,{},2021-12-18 17:18:10.397000+05:30
1639827718633,21.81,{},2021-12-18 17:11:58.633000+05:30
1639814784587,21.19,{},2021-12-18 13:36:24.587000+05:30
1639814412330,21.19,{},2021-12-18 13:30:12.330000+05:30
1639814040154,21.25,{},2021-12-18 13:24:00.154000+05:30
1639813667974,21.19,{},2021-12-18 13:17:47.974000+05:30
1639813295812,21.06,{},2021-12-18 13:11:35.812000+05:30
1639812923694,20.94,{},2021-12-18 13:05:23.694000+05:30
1639812551589,20.81,{},2021-12-18 12:59:11.589000+05:30
1639811807474,20.63,{},2021-12-18 12:46:47.474000+05:30
1639811435449,20.56,{},2021-12-18 12:40:35.449000+05:30
1639811063447,20.5,{},2021-12-18 12:34:23.447000+05:30
1639810368168,20.44,{},2021-12-18 12:22:48.168000+05:30
1639809947543,20.38,{},2021-12-18 12:15:47.543000+05:30
1639809575611,20.19,{},2021-12-18 12:09:35.611000+05:30
1639802143742,19.81,{},2021-12-18 10:05:43.742000+05:30
1639801772490,19.81,{},2021-12-18 09:59:32.490000+05:30
1639801401402,19.81,{},2021-12-18 09:53:21.402000+05:30
1639801030076,19.81,{},2021-12-18 09:47:10.076000+05:30
1639800658922,19.81,{},2021-12-18 09:40:58.922000+05:30
1639800287825,19.81,{},2021-12-18 09:34:47.825000+05:30
1639799916763,19.81,{},2021-12-18 09:28:36.763000+05:30
1639799545726,19.69,{},2021-12-18 09:22:25.726000+05:30
1639799174708,19.69,{},2021-12-18 09:16:14.708000+05:30
1639798803729,19.69,{},2021-12-18 09:10:03.729000+05:30
1639798432772,19.69,{},2021-12-18 09:03:52.772000+05:30
1639798061849,19.69,{},2021-12-18 08:57:41.849000+05:30
1639797690928,19.69,{},2021-12-18 08:51:30.928000+05:30
1639797320042,19.75,{},2021-12-18 08:45:20.042000+05:30
1639796949177,19.63,{},2021-12-18 08:39:09.177000+05:30
1639796578342,19.63,{},2021-12-18 08:32:58.342000+05:30
1639796207531,19.69,{},2021-12-18 08:26:47.531000+05:30
1639795836774,19.69,{},2021-12-18 08:20:36.774000+05:30
1639795466049,19.63,{},2021-12-18 08:14:26.049000+05:30
1639795095370,19.69,{},2021-12-18 08:08:15.370000+05:30
1639794724791,19.69,{},2021-12-18 08:02:04.791000+05:30
1639764964838,21.44,{},2021-12-17 23:46:04.838000+05:30
1639764593816,21.56,{},2021-12-17 23:39:53.816000+05:30
1639764222779,21.56,{},2021-12-17 23:33:42.779000+05:30
1639763851852,21.5,{},2021-12-17 23:27:31.852000+05:30
1639763480828,21.56,{},2021-12-17 23:21:20.828000+05:30
1639763109579,21.56,{},2021-12-17 23:15:09.579000+05:30
1639762738486,21.56,{},2021-12-17 23:08:58.486000+05:30
1639762367402,21.56,{},2021-12-17 23:02:47.402000+05:30
1639761625388,21.69,{},2021-12-17 22:50:25.388000+05:30
1639760883034,21.63,{},2021-12-17 22:38:03.034000+05:30
1639760511945,21.75,{},2021-12-17 22:31:51.945000+05:30
1639760140835,21.75,{},2021-12-17 22:25:40.835000+05:30
1639759769730,21.69,{},2021-12-17 22:19:29.730000+05:30
1639759398627,21.75,{},2021-12-17 22:13:18.627000+05:30
1639759028037,21.69,{},2021-12-17 22:07:08.037000+05:30
1639729359062,21.94,{},2021-12-17 13:52:39.062000+05:30
1639728986819,22.0,{},2021-12-17 13:46:26.819000+05:30
1639728616953,21.75,{},2021-12-17 13:40:16.953000+05:30
1639728247111,21.69,{},2021-12-17 13:34:07.111000+05:30
1639727869948,21.69,{},2021-12-17 13:27:49.948000+05:30
1639727497681,21.56,{},2021-12-17 13:21:37.681000+05:30
1639727125561,21.5,{},2021-12-17 13:15:25.561000+05:30
1639726753985,21.31,{},2021-12-17 13:09:13.985000+05:30
1639726380925,21.31,{},2021-12-17 13:03:00.925000+05:30
1639726008693,21.19,{},2021-12-17 12:56:48.693000+05:30
1639725636493,21.19,{},2021-12-17 12:50:36.493000+05:30
1639725264324,21.19,{},2021-12-17 12:44:24.324000+05:30
1639724892179,21.13,{},2021-12-17 12:38:12.179000+05:30
1639724520057,21.13,{},2021-12-17 12:32:00.057000+05:30
1639724147949,21.06,{},2021-12-17 12:25:47.949000+05:30
1639723775865,21.0,{},2021-12-17 12:19:35.865000+05:30
1639723403789,20.94,{},2021-12-17 12:13:23.789000+05:30
1639723031754,20.88,{},2021-12-17 12:07:11.754000+05:30
1639722659723,20.81,{},2021-12-17 12:00:59.723000+05:30
1639722287730,20.81,{},2021-12-17 11:54:47.730000+05:30
1639721915775,20.69,{},2021-12-17 11:48:35.775000+05:30
1639721543841,20.69,{},2021-12-17 11:42:23.841000+05:30
1639721171949,20.63,{},2021-12-17 11:36:11.949000+05:30
1639720800528,20.69,{},2021-12-17 11:30:00.528000+05:30
1639720428256,20.56,{},2021-12-17 11:23:48.256000+05:30
1639720056415,20.69,{},2021-12-17 11:17:36.415000+05:30
1639719684606,20.56,{},2021-12-17 11:11:24.606000+05:30
1639719312823,20.63,{},2021-12-17 11:05:12.823000+05:30
1639718941071,20.63,{},2021-12-17 10:59:01.071000+05:30
1639718572671,20.56,{},2021-12-17 10:52:52.671000+05:30
1639718197642,20.5,{},2021-12-17 10:46:37.642000+05:30
1639717825970,20.5,{},2021-12-17 10:40:25.970000+05:30
1639717454323,20.5,{},2021-12-17 10:34:14.323000+05:30
1639717084551,20.5,{},2021-12-17 10:28:04.551000+05:30
1639716711118,20.44,{},2021-12-17 10:21:51.118000+05:30
1639674233042,22.0,{},2021-12-16 22:33:53.042000+05:30
1639673861718,21.94,{},2021-12-16 22:27:41.718000+05:30
1639673490414,22.0,{},2021-12-16 22:21:30.414000+05:30
1639673119112,22.0,{},2021-12-16 22:15:19.112000+05:30
1639672747777,22.13,{},2021-12-16 22:09:07.777000+05:30
1639672376504,22.0,{},2021-12-16 22:02:56.504000+05:30
1639671633816,22.06,{},2021-12-16 21:50:33.816000+05:30
1639671262483,22.13,{},2021-12-16 21:44:22.483000+05:30
1639670891154,22.06,{},2021-12-16 21:38:11.154000+05:30
1639670519894,22.13,{},2021-12-16 21:31:59.894000+05:30
1639670148482,22.06,{},2021-12-16 21:25:48.482000+05:30
1639669777143,22.19,{},2021-12-16 21:19:37.143000+05:30
1639669405788,22.06,{},2021-12-16 21:13:25.788000+05:30
1639669034426,22.19,{},2021-12-16 21:07:14.426000+05:30
1639668663065,22.31,{},2021-12-16 21:01:03.065000+05:30
1639668291712,22.25,{},2021-12-16 20:54:51.712000+05:30
1639667549016,22.19,{},2021-12-16 20:42:29.016000+05:30
1639667177653,22.25,{},2021-12-16 20:36:17.653000+05:30
1639666806291,22.31,{},2021-12-16 20:30:06.291000+05:30
1639666434935,22.25,{},2021-12-16 20:23:54.935000+05:30
1639666063584,22.31,{},2021-12-16 20:17:43.584000+05:30
1639665692226,22.38,{},2021-12-16 20:11:32.226000+05:30
1639665320897,22.25,{},2021-12-16 20:05:20.897000+05:30
1639664949521,22.38,{},2021-12-16 19:59:09.521000+05:30
1639664578147,22.25,{},2021-12-16 19:52:58.147000+05:30
1639664206768,22.38,{},2021-12-16 19:46:46.768000+05:30
1639663835459,22.38,{},2021-12-16 19:40:35.459000+05:30
1639663463974,22.38,{},2021-12-16 19:34:23.974000+05:30
1639663092572,22.44,{},2021-12-16 19:28:12.572000+05:30
1639662721141,22.31,{},2021-12-16 19:22:01.141000+05:30
1639662349712,22.31,{},2021-12-16 19:15:49.712000+05:30
1639661978261,22.38,{},2021-12-16 19:09:38.261000+05:30
1639661606805,22.31,{},2021-12-16 19:03:26.805000+05:30
1639661235332,22.31,{},2021-12-16 18:57:15.332000+05:30
1639660863853,22.31,{},2021-12-16 18:51:03.853000+05:30
1639660492375,22.44,{},2021-12-16 18:44:52.375000+05:30
1639659749325,22.44,{},2021-12-16 18:32:29.325000+05:30
1639659377803,22.44,{},2021-12-16 18:26:17.803000+05:30
1639659006239,22.44,{},2021-12-16 18:20:06.239000+05:30
1639658634756,22.5,{},2021-12-16 18:13:54.756000+05:30
1639658263119,22.5,{},2021-12-16 18:07:43.119000+05:30
1639657891496,22.38,{},2021-12-16 18:01:31.496000+05:30
1639657519892,22.5,{},2021-12-16 17:55:19.892000+05:30
1639657148250,22.5,{},2021-12-16 17:49:08.250000+05:30
1639656776557,22.44,{},2021-12-16 17:42:56.557000+05:30
1639656404849,22.44,{},2021-12-16 17:36:44.849000+05:30
1639656033093,22.44,{},2021-12-16 17:30:33.093000+05:30
1639655289471,22.44,{},2021-12-16 17:18:09.471000+05:30
1639654917742,22.38,{},2021-12-16 17:11:57.742000+05:30
1639653512095,22.5,{},2021-12-16 16:48:32.095000+05:30
1639653140007,22.31,{},2021-12-16 16:42:20.007000+05:30
1639652767956,22.44,{},2021-12-16 16:36:07.956000+05:30
1639652395886,22.38,{},2021-12-16 16:29:55.886000+05:30
1639652024991,22.38,{},2021-12-16 16:23:44.991000+05:30
1639651651666,22.38,{},2021-12-16 16:17:31.666000+05:30
1639651279546,22.38,{},2021-12-16 16:11:19.546000+05:30
1639650907423,22.25,{},2021-12-16 16:05:07.423000+05:30
1639650535293,22.31,{},2021-12-16 15:58:55.293000+05:30
1639650163413,22.25,{},2021-12-16 15:52:43.413000+05:30
1639649418784,22.19,{},2021-12-16 15:40:18.784000+05:30
1639649046528,22.19,{},2021-12-16 15:34:06.528000+05:30
1639648674270,22.19,{},2021-12-16 15:27:54.270000+05:30
1639648302017,22.19,{},2021-12-16 15:21:42.017000+05:30
1639647929775,22.13,{},2021-12-16 15:15:29.775000+05:30
1639647557546,22.13,{},2021-12-16 15:09:17.546000+05:30
1639647185303,22.06,{},2021-12-16 15:03:05.303000+05:30
1639646068603,22.06,{},2021-12-16 14:44:28.603000+05:30
1639645696483,22.13,{},2021-12-16 14:38:16.483000+05:30
1639645324292,22.06,{},2021-12-16 14:32:04.292000+05:30
1639644952109,22.0,{},2021-12-16 14:25:52.109000+05:30
1639644579961,22.06,{},2021-12-16 14:19:39.961000+05:30
1639643463403,21.94,{},2021-12-16 14:01:03.403000+05:30
1639643091151,21.94,{},2021-12-16 13:54:51.151000+05:30
1639642346873,21.94,{},2021-12-16 13:42:26.873000+05:30
1639641974676,21.94,{},2021-12-16 13:36:14.676000+05:30
1639641602554,21.94,{},2021-12-16 13:30:02.554000+05:30
1639641230414,21.88,{},2021-12-16 13:23:50.414000+05:30
1639640858293,21.88,{},2021-12-16 13:17:38.293000+05:30
1639640486251,21.75,{},2021-12-16 13:11:26.251000+05:30
1639640114069,21.75,{},2021-12-16 13:05:14.069000+05:30
1639638625807,21.56,{},2021-12-16 12:40:25.807000+05:30
1639638253815,21.44,{},2021-12-16 12:34:13.815000+05:30
1639637881845,21.5,{},2021-12-16 12:28:01.845000+05:30
1639637509876,21.44,{},2021-12-16 12:21:49.876000+05:30
1639636765971,21.31,{},2021-12-16 12:09:25.971000+05:30
1639636394140,21.38,{},2021-12-16 12:03:14.140000+05:30
1639636030128,21.25,{},2021-12-16 11:57:10.128000+05:30
1639635658243,21.31,{},2021-12-16 11:50:58.243000+05:30
1639635286564,21.19,{},2021-12-16 11:44:46.564000+05:30
1639634914486,21.19,{},2021-12-16 11:38:34.486000+05:30
1639634542610,21.13,{},2021-12-16 11:32:22.610000+05:30
1639634170761,21.13,{},2021-12-16 11:26:10.761000+05:30
1639633798898,21.06,{},2021-12-16 11:19:58.898000+05:30
1639633427088,21.13,{},2021-12-16 11:13:47.088000+05:30
1639633055284,21.13,{},2021-12-16 11:07:35.284000+05:30
1639632683515,21.0,{},2021-12-16 11:01:23.515000+05:30
1639632311801,20.88,{},2021-12-16 10:55:11.801000+05:30
1639631940118,21.06,{},2021-12-16 10:49:00.118000+05:30
1639631196859,20.94,{},2021-12-16 10:36:36.859000+05:30
1639630825296,20.94,{},2021-12-16 10:30:25.296000+05:30
1639630453771,20.94,{},2021-12-16 10:24:13.771000+05:30
1639630082070,20.94,{},2021-12-16 10:18:02.070000+05:30
1639629710539,21.0,{},2021-12-16 10:11:50.539000+05:30
1639629339106,20.94,{},2021-12-16 10:05:39.106000+05:30
1639628967616,20.88,{},2021-12-16 09:59:27.616000+05:30
1639628596148,20.94,{},2021-12-16 09:53:16.148000+05:30
1639628224713,20.88,{},2021-12-16 09:47:04.713000+05:30
1639627853271,20.94,{},2021-12-16 09:40:53.271000+05:30
1639627481907,20.94,{},2021-12-16 09:34:41.907000+05:30
1639627110611,20.94,{},2021-12-16 09:28:30.611000+05:30
1639626739357,20.81,{},2021-12-16 09:22:19.357000+05:30
1639626368127,20.88,{},2021-12-16 09:16:08.127000+05:30
1639625996921,20.81,{},2021-12-16 09:09:56.921000+05:30
1639625625750,20.81,{},2021-12-16 09:03:45.750000+05:30
1639624883470,20.81,{},2021-12-16 08:51:23.470000+05:30
1639624512341,20.88,{},2021-12-16 08:45:12.341000+05:30
1639624141266,20.94,{},2021-12-16 08:39:01.266000+05:30
1639623770176,20.88,{},2021-12-16 08:32:50.176000+05:30
1639623399184,20.88,{},2021-12-16 08:26:39.184000+05:30
1639623028215,20.88,{},2021-12-16 08:20:28.215000+05:30
1639591813008,22.38,{},2021-12-15 23:40:13.008000+05:30
1639591443658,22.25,{},2021-12-15 23:34:03.658000+05:30
1639591070438,22.25,{},2021-12-15 23:27:50.438000+05:30
1639590699133,22.31,{},2021-12-15 23:21:39.133000+05:30
1639590327844,22.25,{},2021-12-15 23:15:27.844000+05:30
1639589958043,22.38,{},2021-12-15 23:09:18.043000+05:30
1639589585245,22.38,{},2021-12-15 23:03:05.245000+05:30
1639589213946,22.31,{},2021-12-15 22:56:53.946000+05:30
1639588842581,22.38,{},2021-12-15 22:50:42.581000+05:30
1639588471298,22.38,{},2021-12-15 22:44:31.298000+05:30
1639587728562,22.44,{},2021-12-15 22:32:08.562000+05:30
1639587357254,22.38,{},2021-12-15 22:25:57.254000+05:30
1639586985863,22.25,{},2021-12-15 22:19:45.863000+05:30
1639586614513,22.31,{},2021-12-15 22:13:34.513000+05:30
1639586244290,22.44,{},2021-12-15 22:07:24.290000+05:30
1639585871783,22.38,{},2021-12-15 22:01:11.783000+05:30
1639585500423,22.38,{},2021-12-15 21:55:00.423000+05:30
1639585129011,22.44,{},2021-12-15 21:48:49.011000+05:30
1639584757602,22.56,{},2021-12-15 21:42:37.602000+05:30
1639584386190,22.5,{},2021-12-15 21:36:26.190000+05:30
1639584014764,22.56,{},2021-12-15 21:30:14.764000+05:30
1639583643339,22.69,{},2021-12-15 21:24:03.339000+05:30
1639583271886,22.69,{},2021-12-15 21:17:51.886000+05:30
1639582900431,22.75,{},2021-12-15 21:11:40.431000+05:30
1639582528981,22.63,{},2021-12-15 21:05:28.981000+05:30
1639582157519,22.69,{},2021-12-15 20:59:17.519000+05:30
1639581786043,22.81,{},2021-12-15 20:53:06.043000+05:30
1639581414596,22.75,{},2021-12-15 20:46:54.596000+05:30
1639581043110,22.69,{},2021-12-15 20:40:43.110000+05:30
1639580671678,22.69,{},2021-12-15 20:34:31.678000+05:30
1639580300197,22.75,{},2021-12-15 20:28:20.197000+05:30
1639579928717,22.69,{},2021-12-15 20:22:08.717000+05:30
1639579557433,22.69,{},2021-12-15 20:15:57.433000+05:30
1639579185750,22.69,{},2021-12-15 20:09:45.750000+05:30
1639578814309,22.63,{},2021-12-15 20:03:34.309000+05:30
1639578442969,22.75,{},2021-12-15 19:57:22.969000+05:30
1639578071234,22.69,{},2021-12-15 19:51:11.234000+05:30
1639577699706,22.69,{},2021-12-15 19:44:59.706000+05:30
1639577328166,22.75,{},2021-12-15 19:38:48.166000+05:30
1639576956643,22.81,{},2021-12-15 19:32:36.643000+05:30
1639576585401,22.75,{},2021-12-15 19:26:25.401000+05:30
1639576213835,22.88,{},2021-12-15 19:20:13.835000+05:30
1639575477937,22.88,{},2021-12-15 19:07:57.937000+05:30
1639574355771,23.13,{},2021-12-15 18:49:15.771000+05:30
1639573984208,23.13,{},2021-12-15 18:43:04.208000+05:30
1639573612646,23.13,{},2021-12-15 18:36:52.646000+05:30
1639573241075,23.0,{},2021-12-15 18:30:41.075000+05:30
1639572869486,23.19,{},2021-12-15 18:24:29.486000+05:30
1639572497880,23.13,{},2021-12-15 18:18:17.880000+05:30
1639571754612,23.13,{},2021-12-15 18:05:54.612000+05:30
1639571384637,23.13,{},2021-12-15 17:59:44.637000+05:30
1639571011258,23.13,{},2021-12-15 17:53:31.258000+05:30
1639569896003,23.06,{},2021-12-15 17:34:56.003000+05:30
1639569524255,23.0,{},2021-12-15 17:28:44.255000+05:30
1639569152517,23.13,{},2021-12-15 17:22:32.517000+05:30
1639567323911,23.13,{},2021-12-15 16:52:03.911000+05:30
1639566951921,23.13,{},2021-12-15 16:45:51.921000+05:30
1639566579927,23.13,{},2021-12-15 16:39:39.927000+05:30
1639566207911,23.0,{},2021-12-15 16:33:27.911000+05:30
1639565835851,23.13,{},2021-12-15 16:27:15.851000+05:30
1639565463694,23.13,{},2021-12-15 16:21:03.694000+05:30
1639565092296,22.94,{},2021-12-15 16:14:52.296000+05:30
1639564347150,22.94,{},2021-12-15 16:02:27.150000+05:30
1639563974952,22.88,{},2021-12-15 15:56:14.952000+05:30
1639563602758,22.88,{},2021-12-15 15:50:02.758000+05:30
1639562858257,23.06,{},2021-12-15 15:37:38.257000+05:30
1639562485946,22.94,{},2021-12-15 15:31:25.946000+05:30
1639562113637,23.0,{},2021-12-15 15:25:13.637000+05:30
1639561747049,22.94,{},2021-12-15 15:19:07.049000+05:30
1639561368925,22.94,{},2021-12-15 15:12:48.925000+05:30
1639560996563,23.0,{},2021-12-15 15:06:36.563000+05:30
1639560624224,22.88,{},2021-12-15 15:00:24.224000+05:30
1639560251940,22.88,{},2021-12-15 14:54:11.940000+05:30
1639559879657,22.94,{},2021-12-15 14:47:59.657000+05:30
1639559507335,22.88,{},2021-12-15 14:41:47.335000+05:30
1639559135031,22.81,{},2021-12-15 14:35:35.031000+05:30
1639558390400,22.88,{},2021-12-15 14:23:10.400000+05:30
1639558018032,22.81,{},2021-12-15 14:16:58.032000+05:30
1639557647884,22.75,{},2021-12-15 14:10:47.884000+05:30
1639557273365,22.75,{},2021-12-15 14:04:33.365000+05:30
1639556528653,22.56,{},2021-12-15 13:52:08.653000+05:30
1639556156253,22.5,{},2021-12-15 13:45:56.253000+05:30
1639555411386,22.5,{},2021-12-15 13:33:31.386000+05:30
1639555038941,22.44,{},2021-12-15 13:27:18.941000+05:30
1639554666524,22.38,{},2021-12-15 13:21:06.524000+05:30
1639554294115,22.44,{},2021-12-15 13:14:54.115000+05:30
1639553922848,22.31,{},2021-12-15 13:08:42.848000+05:30
1639553554758,22.25,{},2021-12-15 13:02:34.758000+05:30
1639553177127,22.06,{},2021-12-15 12:56:17.127000+05:30
1639552804830,22.06,{},2021-12-15 12:50:04.830000+05:30
1639552060323,22.0,{},2021-12-15 12:37:40.323000+05:30
1639551688913,22.06,{},2021-12-15 12:31:28.913000+05:30
1639551129541,21.88,{},2021-12-15 12:22:09.541000+05:30
1639547957208,21.63,{},2021-12-15 11:29:17.208000+05:30
1639547585259,21.56,{},2021-12-15 11:23:05.259000+05:30
1639546469461,21.44,{},2021-12-15 11:04:29.461000+05:30
1639545725755,21.44,{},2021-12-15 10:52:05.755000+05:30
1639544982147,21.38,{},2021-12-15 10:39:42.147000+05:30
1639544610371,21.31,{},2021-12-15 10:33:30.371000+05:30
1639544238653,21.31,{},2021-12-15 10:27:18.653000+05:30
1639543866959,21.31,{},2021-12-15 10:21:06.959000+05:30
1639543495298,21.25,{},2021-12-15 10:14:55.298000+05:30
1639543123682,21.38,{},2021-12-15 10:08:43.682000+05:30
1639542752060,21.25,{},2021-12-15 10:02:32.060000+05:30
1639542381298,21.25,{},2021-12-15 09:56:21.298000+05:30
1639542008891,21.19,{},2021-12-15 09:50:08.891000+05:30
1639541637350,21.19,{},2021-12-15 09:43:57.350000+05:30
1639541265861,21.19,{},2021-12-15 09:37:45.861000+05:30
1639540894382,21.19,{},2021-12-15 09:31:34.382000+05:30
1639540522969,21.25,{},2021-12-15 09:25:22.969000+05:30
1639540151573,21.25,{},2021-12-15 09:19:11.573000+05:30
1639539780200,21.13,{},2021-12-15 09:13:00.200000+05:30
1639539408852,21.19,{},2021-12-15 09:06:48.852000+05:30
1639539037544,21.19,{},2021-12-15 09:00:37.544000+05:30
1639538295069,21.13,{},2021-12-15 08:48:15.069000+05:30
1639537923903,21.19,{},2021-12-15 08:42:03.903000+05:30
1639537552768,21.13,{},2021-12-15 08:35:52.768000+05:30
1639537181655,21.13,{},2021-12-15 08:29:41.655000+05:30
1639536810583,21.19,{},2021-12-15 08:23:30.583000+05:30
1639536439542,21.13,{},2021-12-15 08:17:19.542000+05:30
1639536068543,21.25,{},2021-12-15 08:11:08.543000+05:30
1639535697563,21.25,{},2021-12-15 08:04:57.563000+05:30
1639535326607,21.25,{},2021-12-15 07:58:46.607000+05:30
1639534955669,21.31,{},2021-12-15 07:52:35.669000+05:30
1639498395011,22.69,{},2021-12-14 21:43:15.011000+05:30
1639498023571,22.81,{},2021-12-14 21:37:03.571000+05:30
1639497652151,22.69,{},2021-12-14 21:30:52.151000+05:30
1639497280707,22.69,{},2021-12-14 21:24:40.707000+05:30
1639496537841,22.81,{},2021-12-14 21:12:17.841000+05:30
1639496166384,22.81,{},2021-12-14 21:06:06.384000+05:30
1639495794950,22.81,{},2021-12-14 20:59:54.950000+05:30
1639495051945,22.75,{},2021-12-14 20:47:31.945000+05:30
1639494680473,22.81,{},2021-12-14 20:41:20.473000+05:30
1639494308976,22.75,{},2021-12-14 20:35:08.976000+05:30
1639493937478,22.75,{},2021-12-14 20:28:57.478000+05:30
1639493565972,22.75,{},2021-12-14 20:22:45.972000+05:30
1639493194462,22.88,{},2021-12-14 20:16:34.462000+05:30
1639492822909,22.94,{},2021-12-14 20:10:22.909000+05:30
1639492451365,22.81,{},2021-12-14 20:04:11.365000+05:30
1639492079813,22.94,{},2021-12-14 19:57:59.813000+05:30
1639491708284,22.88,{},2021-12-14 19:51:48.284000+05:30
1639491336712,22.88,{},2021-12-14 19:45:36.712000+05:30
1639490965145,22.88,{},2021-12-14 19:39:25.145000+05:30
1639490593610,22.94,{},2021-12-14 19:33:13.610000+05:30
1639490222032,22.94,{},2021-12-14 19:27:02.032000+05:30
1639489850402,22.81,{},2021-12-14 19:20:50.402000+05:30
1639489478804,22.75,{},2021-12-14 19:14:38.804000+05:30
1639489107191,22.81,{},2021-12-14 19:08:27.191000+05:30
1639488735554,22.88,{},2021-12-14 19:02:15.554000+05:30
1639488363912,22.81,{},2021-12-14 18:56:03.912000+05:30
1639487620619,22.88,{},2021-12-14 18:43:40.619000+05:30
1639487248948,23.0,{},2021-12-14 18:37:28.948000+05:30
1639486877264,22.94,{},2021-12-14 18:31:17.264000+05:30
1639486505601,23.0,{},2021-12-14 18:25:05.601000+05:30
1639485762164,23.0,{},2021-12-14 18:12:42.164000+05:30
1639485390413,22.94,{},2021-12-14 18:06:30.413000+05:30
1639485018642,23.13,{},2021-12-14 18:00:18.642000+05:30
1639484646833,23.0,{},2021-12-14 17:54:06.833000+05:30
1639484275001,23.0,{},2021-12-14 17:47:55.001000+05:30
1639482787308,22.94,{},2021-12-14 17:23:07.308000+05:30
1639482415277,22.94,{},2021-12-14 17:16:55.277000+05:30
1639482043217,22.94,{},2021-12-14 17:10:43.217000+05:30
1639481299004,22.88,{},2021-12-14 16:58:19.004000+05:30
1639480926896,22.94,{},2021-12-14 16:52:06.896000+05:30
1639480554796,22.94,{},2021-12-14 16:45:54.796000+05:30
