timestamp,current,context_current,date (Asia/Kolkata)
1627390989991,1.08,{},2021-07-27 18:33:09.991000+05:30
1627390928116,1.08,{},2021-07-27 18:32:08.116000+05:30
1627390866309,0.93,{},2021-07-27 18:31:06.309000+05:30
1627390804147,0.9,{},2021-07-27 18:30:04.147000+05:30
1627390742402,0.9,{},2021-07-27 18:29:02.402000+05:30
1627390680491,0.9,{},2021-07-27 18:28:00.491000+05:30
1627390618287,0.9,{},2021-07-27 18:26:58.287000+05:30
1627390556373,0.9,{},2021-07-27 18:25:56.373000+05:30
1627390494473,0.9,{},2021-07-27 18:24:54.473000+05:30
1627390432818,0.91,{},2021-07-27 18:23:52.818000+05:30
1627390370753,0.91,{},2021-07-27 18:22:50.753000+05:30
1627390308905,0.9,{},2021-07-27 18:21:48.905000+05:30
1627390247051,0.91,{},2021-07-27 18:20:47.051000+05:30
1627390185194,0.89,{},2021-07-27 18:19:45.194000+05:30
1627390123428,0.89,{},2021-07-27 18:18:43.428000+05:30
1627390061639,0.89,{},2021-07-27 18:17:41.639000+05:30
1627389999545,0.89,{},2021-07-27 18:16:39.545000+05:30
1627389937604,0.89,{},2021-07-27 18:15:37.604000+05:30
1627389875615,0.89,{},2021-07-27 18:14:35.615000+05:30
1627389813796,0.88,{},2021-07-27 18:13:33.796000+05:30
1627389751691,0.89,{},2021-07-27 18:12:31.691000+05:30
1627389689766,0.9,{},2021-07-27 18:11:29.766000+05:30
1627389628072,0.69,{},2021-07-27 18:10:28.072000+05:30
1627389565811,0.7,{},2021-07-27 18:09:25.811000+05:30
1627389503840,0.88,{},2021-07-27 18:08:23.840000+05:30
1627389441905,0.9,{},2021-07-27 18:07:21.905000+05:30
1627389379995,0.89,{},2021-07-27 18:06:19.995000+05:30
1627389318063,0.9,{},2021-07-27 18:05:18.063000+05:30
1627389256392,0.89,{},2021-07-27 18:04:16.392000+05:30
1627389198053,0.9,{},2021-07-27 18:03:18.053000+05:30
1627389132769,0.89,{},2021-07-27 18:02:12.769000+05:30
1627389070685,0.89,{},2021-07-27 18:01:10.685000+05:30
1627389008815,0.91,{},2021-07-27 18:00:08.815000+05:30
1627388946893,0.9,{},2021-07-27 17:59:06.893000+05:30
1627388884971,0.89,{},2021-07-27 17:58:04.971000+05:30
1627388825219,0.9,{},2021-07-27 17:57:05.219000+05:30
1627388761035,0.9,{},2021-07-27 17:56:01.035000+05:30
1627388699276,0.9,{},2021-07-27 17:54:59.276000+05:30
1627388637282,0.87,{},2021-07-27 17:53:57.282000+05:30
1627388575123,0.87,{},2021-07-27 17:52:55.123000+05:30
1627388513041,0.88,{},2021-07-27 17:51:53.041000+05:30
1627388452409,0.87,{},2021-07-27 17:50:52.409000+05:30
1627388389046,0.9,{},2021-07-27 17:49:49.046000+05:30
1627388327037,0.9,{},2021-07-27 17:48:47.037000+05:30
1627388265046,0.88,{},2021-07-27 17:47:45.046000+05:30
1627388203066,0.71,{},2021-07-27 17:46:43.066000+05:30
1627388141074,0.9,{},2021-07-27 17:45:41.074000+05:30
1627388080085,0.91,{},2021-07-27 17:44:40.085000+05:30
1627388017144,0.91,{},2021-07-27 17:43:37.144000+05:30
1627387955365,0.92,{},2021-07-27 17:42:35.365000+05:30
1627387893194,0.93,{},2021-07-27 17:41:33.194000+05:30
1627387769239,0.93,{},2021-07-27 17:39:29.239000+05:30
1627387708257,0.93,{},2021-07-27 17:38:28.257000+05:30
1627387645309,0.93,{},2021-07-27 17:37:25.309000+05:30
1627387583586,0.73,{},2021-07-27 17:36:23.586000+05:30
1627387521719,0.73,{},2021-07-27 17:35:21.719000+05:30
1627387459482,0.75,{},2021-07-27 17:34:19.482000+05:30
1627387397841,0.71,{},2021-07-27 17:33:17.841000+05:30
1627387335641,0.79,{},2021-07-27 17:32:15.641000+05:30
1627387273934,0.8,{},2021-07-27 17:31:13.934000+05:30
1627387211854,0.97,{},2021-07-27 17:30:11.854000+05:30
1627387150034,0.94,{},2021-07-27 17:29:10.034000+05:30
1627387088168,0.9,{},2021-07-27 17:28:08.168000+05:30
1627387026293,0.87,{},2021-07-27 17:27:06.293000+05:30
1627386964293,0.88,{},2021-07-27 17:26:04.293000+05:30
1627386902442,0.87,{},2021-07-27 17:25:02.442000+05:30
1627386840473,0.83,{},2021-07-27 17:24:00.473000+05:30
1627386778358,0.82,{},2021-07-27 17:22:58.358000+05:30
1627386716569,0.82,{},2021-07-27 17:21:56.569000+05:30
1627386654512,0.82,{},2021-07-27 17:20:54.512000+05:30
1627386592594,0.82,{},2021-07-27 17:19:52.594000+05:30
1627386530728,0.82,{},2021-07-27 17:18:50.728000+05:30
1627386468969,0.83,{},2021-07-27 17:17:48.969000+05:30
1627386407237,0.82,{},2021-07-27 17:16:47.237000+05:30
1627386345154,0.82,{},2021-07-27 17:15:45.154000+05:30
1627386283265,0.82,{},2021-07-27 17:14:43.265000+05:30
1627386221360,0.81,{},2021-07-27 17:13:41.360000+05:30
1627386159682,0.82,{},2021-07-27 17:12:39.682000+05:30
1627386097524,0.81,{},2021-07-27 17:11:37.524000+05:30
1627386035652,0.79,{},2021-07-27 17:10:35.652000+05:30
1627385973638,0.79,{},2021-07-27 17:09:33.638000+05:30
1627385911705,0.82,{},2021-07-27 17:08:31.705000+05:30
1627385849791,0.81,{},2021-07-27 17:07:29.791000+05:30
1627385788006,0.8,{},2021-07-27 17:06:28.006000+05:30
1627385726104,0.81,{},2021-07-27 17:05:26.104000+05:30
1627385664060,0.8,{},2021-07-27 17:04:24.060000+05:30
1627385602189,0.81,{},2021-07-27 17:03:22.189000+05:30
1627385540340,0.79,{},2021-07-27 17:02:20.340000+05:30
1627385478499,0.79,{},2021-07-27 17:01:18.499000+05:30
1627385416694,0.81,{},2021-07-27 17:00:16.694000+05:30
1627385354819,0.78,{},2021-07-27 16:59:14.819000+05:30
1627385292944,0.8,{},2021-07-27 16:58:12.944000+05:30
1627385231063,0.79,{},2021-07-27 16:57:11.063000+05:30
1627385169281,0.81,{},2021-07-27 16:56:09.281000+05:30
1627385107251,0.82,{},2021-07-27 16:55:07.251000+05:30
1627385045459,0.79,{},2021-07-27 16:54:05.459000+05:30
1627384985006,0.81,{},2021-07-27 16:53:05.006000+05:30
1627384921506,0.79,{},2021-07-27 16:52:01.506000+05:30
1627384859638,0.78,{},2021-07-27 16:50:59.638000+05:30
1627384797639,0.66,{},2021-07-27 16:49:57.639000+05:30
1627384735717,0.62,{},2021-07-27 16:48:55.717000+05:30
1627384673807,0.62,{},2021-07-27 16:47:53.807000+05:30
1627384611905,0.63,{},2021-07-27 16:46:51.905000+05:30
1627384550019,0.63,{},2021-07-27 16:45:50.019000+05:30
1627384488123,0.63,{},2021-07-27 16:44:48.123000+05:30
1627384426232,0.62,{},2021-07-27 16:43:46.232000+05:30
1627384364333,0.65,{},2021-07-27 16:42:44.333000+05:30
1627384302392,0.62,{},2021-07-27 16:41:42.392000+05:30
1627384240425,0.62,{},2021-07-27 16:40:40.425000+05:30
1627384180151,0.63,{},2021-07-27 16:39:40.151000+05:30
1627384116498,0.63,{},2021-07-27 16:38:36.498000+05:30
1627384054565,0.62,{},2021-07-27 16:37:34.565000+05:30
1627383992838,0.62,{},2021-07-27 16:36:32.838000+05:30
1627383930750,0.6,{},2021-07-27 16:35:30.750000+05:30
1627383868900,0.58,{},2021-07-27 16:34:28.900000+05:30
1627383807050,0.6,{},2021-07-27 16:33:27.050000+05:30
1627383745208,0.58,{},2021-07-27 16:32:25.208000+05:30
1627383683395,0.62,{},2021-07-27 16:31:23.395000+05:30
1627383623203,0.62,{},2021-07-27 16:30:23.203000+05:30
1627383561199,0.64,{},2021-07-27 16:29:21.199000+05:30
1627383503104,0.64,{},2021-07-27 16:28:23.104000+05:30
1627383435872,0.83,{},2021-07-27 16:27:15.872000+05:30
1627383373970,0.84,{},2021-07-27 16:26:13.970000+05:30
1627383312086,0.84,{},2021-07-27 16:25:12.086000+05:30
1627383250147,0.85,{},2021-07-27 16:24:10.147000+05:30
1627383188225,0.84,{},2021-07-27 16:23:08.225000+05:30
1627383126322,0.83,{},2021-07-27 16:22:06.322000+05:30
1627383002525,0.85,{},2021-07-27 16:20:02.525000+05:30
1627382940650,0.85,{},2021-07-27 16:19:00.650000+05:30
1627382878944,0.85,{},2021-07-27 16:17:58.944000+05:30
1627382818340,0.85,{},2021-07-27 16:16:58.340000+05:30
1627382756445,0.85,{},2021-07-27 16:15:56.445000+05:30
1627382693169,0.84,{},2021-07-27 16:14:53.169000+05:30
1627382631198,0.85,{},2021-07-27 16:13:51.198000+05:30
1627382569038,0.85,{},2021-07-27 16:12:49.038000+05:30
1627382507314,0.84,{},2021-07-27 16:11:47.314000+05:30
1627382445283,0.84,{},2021-07-27 16:10:45.283000+05:30
1627382383224,0.85,{},2021-07-27 16:09:43.224000+05:30
1627382321306,0.87,{},2021-07-27 16:08:41.306000+05:30
1627382259417,0.84,{},2021-07-27 16:07:39.417000+05:30
1627382197563,0.84,{},2021-07-27 16:06:37.563000+05:30
1627382135751,0.84,{},2021-07-27 16:05:35.751000+05:30
1627382075591,0.85,{},2021-07-27 16:04:35.591000+05:30
1627382012075,0.83,{},2021-07-27 16:03:32.075000+05:30
1627381950209,0.85,{},2021-07-27 16:02:30.209000+05:30
1627381888369,0.85,{},2021-07-27 16:01:28.369000+05:30
1627381826741,0.85,{},2021-07-27 16:00:26.741000+05:30
1627381764649,0.87,{},2021-07-27 15:59:24.649000+05:30
1627381704421,0.86,{},2021-07-27 15:58:24.421000+05:30
1627381640733,0.85,{},2021-07-27 15:57:20.733000+05:30
1627381578786,0.85,{},2021-07-27 15:56:18.786000+05:30
1627381516833,0.82,{},2021-07-27 15:55:16.833000+05:30
1627381454897,0.83,{},2021-07-27 15:54:14.897000+05:30
1627381393078,1.08,{},2021-07-27 15:53:13.078000+05:30
1627381331221,1.09,{},2021-07-27 15:52:11.221000+05:30
1627381269168,1.12,{},2021-07-27 15:51:09.168000+05:30
1627381208411,1.09,{},2021-07-27 15:50:08.411000+05:30
1627381145344,1.08,{},2021-07-27 15:49:05.344000+05:30
1627381083449,1.09,{},2021-07-27 15:48:03.449000+05:30
1627381021539,1.08,{},2021-07-27 15:47:01.539000+05:30
1627380959616,1.09,{},2021-07-27 15:45:59.616000+05:30
1627380897706,1.09,{},2021-07-27 15:44:57.706000+05:30
1627380835763,1.07,{},2021-07-27 15:43:55.763000+05:30
1627380773805,1.06,{},2021-07-27 15:42:53.805000+05:30
1627380711869,1.05,{},2021-07-27 15:41:51.869000+05:30
1627380649911,1.05,{},2021-07-27 15:40:49.911000+05:30
1627380587975,1.05,{},2021-07-27 15:39:47.975000+05:30
1627380526048,1.04,{},2021-07-27 15:38:46.048000+05:30
1627380464130,1.04,{},2021-07-27 15:37:44.130000+05:30
1627380402244,0.85,{},2021-07-27 15:36:42.244000+05:30
1627380340399,0.8,{},2021-07-27 15:35:40.399000+05:30
1627380278525,0.79,{},2021-07-27 15:34:38.525000+05:30
1627380216657,0.81,{},2021-07-27 15:33:36.657000+05:30
1627380154794,0.8,{},2021-07-27 15:32:34.794000+05:30
1627380092905,0.8,{},2021-07-27 15:31:32.905000+05:30
1627380030998,0.79,{},2021-07-27 15:30:30.998000+05:30
1627379969073,0.79,{},2021-07-27 15:29:29.073000+05:30
1627379907159,0.84,{},2021-07-27 15:28:27.159000+05:30
1627379845204,0.85,{},2021-07-27 15:27:25.204000+05:30
1627379783304,0.86,{},2021-07-27 15:26:23.304000+05:30
1627379721384,0.85,{},2021-07-27 15:25:21.384000+05:30
1627379659424,0.85,{},2021-07-27 15:24:19.424000+05:30
1627379597494,0.85,{},2021-07-27 15:23:17.494000+05:30
1627379473580,0.87,{},2021-07-27 15:21:13.580000+05:30
1627379411595,0.86,{},2021-07-27 15:20:11.595000+05:30
1627379349659,0.87,{},2021-07-27 15:19:09.659000+05:30
1627379287733,0.86,{},2021-07-27 15:18:07.733000+05:30
1627379225843,0.86,{},2021-07-27 15:17:05.843000+05:30
1627379163971,0.92,{},2021-07-27 15:16:03.971000+05:30
1627379101974,0.9,{},2021-07-27 15:15:01.974000+05:30
1627379040087,0.88,{},2021-07-27 15:14:00.087000+05:30
1627378978085,0.88,{},2021-07-27 15:12:58.085000+05:30
1627378916181,0.9,{},2021-07-27 15:11:56.181000+05:30
1627378854536,0.88,{},2021-07-27 15:10:54.536000+05:30
1627378792401,0.9,{},2021-07-27 15:09:52.401000+05:30
1627378730532,0.96,{},2021-07-27 15:08:50.532000+05:30
1627378668653,0.95,{},2021-07-27 15:07:48.653000+05:30
1627378606770,0.95,{},2021-07-27 15:06:46.770000+05:30
1627378544919,0.94,{},2021-07-27 15:05:44.919000+05:30
1627378483047,0.89,{},2021-07-27 15:04:43.047000+05:30
1627378421175,0.89,{},2021-07-27 15:03:41.175000+05:30
1627378359270,0.93,{},2021-07-27 15:02:39.270000+05:30
1627378235389,0.92,{},2021-07-27 15:00:35.389000+05:30
1627378173356,0.93,{},2021-07-27 14:59:33.356000+05:30
1627378111294,0.93,{},2021-07-27 14:58:31.294000+05:30
1627378049255,0.94,{},2021-07-27 14:57:29.255000+05:30
1627377987198,0.93,{},2021-07-27 14:56:27.198000+05:30
1627377925139,0.93,{},2021-07-27 14:55:25.139000+05:30
1627377864057,0.95,{},2021-07-27 14:54:24.057000+05:30
1627377801040,0.95,{},2021-07-27 14:53:21.040000+05:30
1627377739134,1.13,{},2021-07-27 14:52:19.134000+05:30
1627377677145,1.14,{},2021-07-27 14:51:17.145000+05:30
1627377615180,1.12,{},2021-07-27 14:50:15.180000+05:30
1627377553117,1.11,{},2021-07-27 14:49:13.117000+05:30
1627377491055,1.11,{},2021-07-27 14:48:11.055000+05:30
1627377429010,1.11,{},2021-07-27 14:47:09.010000+05:30
1627377367113,1.13,{},2021-07-27 14:46:07.113000+05:30
1627377304923,1.13,{},2021-07-27 14:45:04.923000+05:30
1627377242892,1.12,{},2021-07-27 14:44:02.892000+05:30
1627377180828,1.12,{},2021-07-27 14:43:00.828000+05:30
1627377118779,1.12,{},2021-07-27 14:41:58.779000+05:30
1627377056761,1.13,{},2021-07-27 14:40:56.761000+05:30
1627376994746,1.11,{},2021-07-27 14:39:54.746000+05:30
1627376932972,1.1,{},2021-07-27 14:38:52.972000+05:30
1627376808892,1.08,{},2021-07-27 14:36:48.892000+05:30
1627376746988,1.08,{},2021-07-27 14:35:46.988000+05:30
1627376685260,1.08,{},2021-07-27 14:34:45.260000+05:30
1627376623167,1.08,{},2021-07-27 14:33:43.167000+05:30
1627376561265,1.09,{},2021-07-27 14:32:41.265000+05:30
1627376499334,1.08,{},2021-07-27 14:31:39.334000+05:30
1627376375415,1.07,{},2021-07-27 14:29:35.415000+05:30
1627376313529,1.08,{},2021-07-27 14:28:33.529000+05:30
1627376251571,1.06,{},2021-07-27 14:27:31.571000+05:30
1627376189745,1.07,{},2021-07-27 14:26:29.745000+05:30
1627376127751,1.07,{},2021-07-27 14:25:27.751000+05:30
1627376065743,1.07,{},2021-07-27 14:24:25.743000+05:30
1627376003614,1.08,{},2021-07-27 14:23:23.614000+05:30
1627375941645,1.08,{},2021-07-27 14:22:21.645000+05:30
1627375879687,1.07,{},2021-07-27 14:21:19.687000+05:30
1627375817732,1.08,{},2021-07-27 14:20:17.732000+05:30
1627375756020,1.08,{},2021-07-27 14:19:16.020000+05:30
1627375693888,1.08,{},2021-07-27 14:18:13.888000+05:30
1627375631962,1.08,{},2021-07-27 14:17:11.962000+05:30
1627375570020,1.12,{},2021-07-27 14:16:10.020000+05:30
1627375508056,1.12,{},2021-07-27 14:15:08.056000+05:30
1627375446060,1.11,{},2021-07-27 14:14:06.060000+05:30
1627375384064,1.1,{},2021-07-27 14:13:04.064000+05:30
1627375322341,1.1,{},2021-07-27 14:12:02.341000+05:30
1627375260070,1.11,{},2021-07-27 14:11:00.070000+05:30
1627375198082,1.11,{},2021-07-27 14:09:58.082000+05:30
1627375136105,1.11,{},2021-07-27 14:08:56.105000+05:30
1627375074156,1.1,{},2021-07-27 14:07:54.156000+05:30
1627374950485,1.11,{},2021-07-27 14:05:50.485000+05:30
1627374888418,1.11,{},2021-07-27 14:04:48.418000+05:30
1627374826566,1.11,{},2021-07-27 14:03:46.566000+05:30
1627374764737,1.11,{},2021-07-27 14:02:44.737000+05:30
1627374702901,1.11,{},2021-07-27 14:01:42.901000+05:30
1627374641061,1.12,{},2021-07-27 14:00:41.061000+05:30
1627374579198,1.11,{},2021-07-27 13:59:39.198000+05:30
1627374455560,1.11,{},2021-07-27 13:57:35.560000+05:30
1627374393560,1.11,{},2021-07-27 13:56:33.560000+05:30
1627374331676,1.04,{},2021-07-27 13:55:31.676000+05:30
1627374269794,1.11,{},2021-07-27 13:54:29.794000+05:30
1627374209724,0.91,{},2021-07-27 13:53:29.724000+05:30
1627374146009,0.92,{},2021-07-27 13:52:26.009000+05:30
1627374084109,0.93,{},2021-07-27 13:51:24.109000+05:30
1627374022188,0.93,{},2021-07-27 13:50:22.188000+05:30
1627373960238,0.92,{},2021-07-27 13:49:20.238000+05:30
1627373898258,0.92,{},2021-07-27 13:48:18.258000+05:30
1627373836261,0.93,{},2021-07-27 13:47:16.261000+05:30
1627373774272,0.93,{},2021-07-27 13:46:14.272000+05:30
1627373712272,0.93,{},2021-07-27 13:45:12.272000+05:30
1627373650255,0.91,{},2021-07-27 13:44:10.255000+05:30
1627373588233,0.92,{},2021-07-27 13:43:08.233000+05:30
1627373526261,0.94,{},2021-07-27 13:42:06.261000+05:30
1627373464314,0.93,{},2021-07-27 13:41:04.314000+05:30
1627373402361,0.93,{},2021-07-27 13:40:02.361000+05:30
1627373340401,0.91,{},2021-07-27 13:39:00.401000+05:30
1627373278457,0.91,{},2021-07-27 13:37:58.457000+05:30
1627373216517,0.89,{},2021-07-27 13:36:56.517000+05:30
1627373154587,0.92,{},2021-07-27 13:35:54.587000+05:30
1627373092806,0.92,{},2021-07-27 13:34:52.806000+05:30
1627373030802,0.93,{},2021-07-27 13:33:50.802000+05:30
1627372968926,0.92,{},2021-07-27 13:32:48.926000+05:30
1627372907313,0.92,{},2021-07-27 13:31:47.313000+05:30
1627372845203,0.92,{},2021-07-27 13:30:45.203000+05:30
1627372783270,0.93,{},2021-07-27 13:29:43.270000+05:30
1627372721340,0.9,{},2021-07-27 13:28:41.340000+05:30
1627372659433,1.1,{},2021-07-27 13:27:39.433000+05:30
1627372597560,1.1,{},2021-07-27 13:26:37.560000+05:30
1627372535695,1.11,{},2021-07-27 13:25:35.695000+05:30
1627372473820,1.1,{},2021-07-27 13:24:33.820000+05:30
1627372350200,1.1,{},2021-07-27 13:22:30.200000+05:30
1627372288419,1.1,{},2021-07-27 13:21:28.419000+05:30
1627372228393,1.11,{},2021-07-27 13:20:28.393000+05:30
1627372164741,1.1,{},2021-07-27 13:19:24.741000+05:30
1627372102921,1.08,{},2021-07-27 13:18:22.921000+05:30
1627372041310,1.08,{},2021-07-27 13:17:21.310000+05:30
1627371979442,1.11,{},2021-07-27 13:16:19.442000+05:30
1627371917656,1.11,{},2021-07-27 13:15:17.656000+05:30
1627371855849,1.1,{},2021-07-27 13:14:15.849000+05:30
1627371793826,1.08,{},2021-07-27 13:13:13.826000+05:30
1627371732160,1.08,{},2021-07-27 13:12:12.160000+05:30
1627371670236,1.07,{},2021-07-27 13:11:10.236000+05:30
1627371608341,1.12,{},2021-07-27 13:10:08.341000+05:30
1627371546603,1.11,{},2021-07-27 13:09:06.603000+05:30
1627371484616,1.1,{},2021-07-27 13:08:04.616000+05:30
1627371422724,1.1,{},2021-07-27 13:07:02.724000+05:30
1627371360810,1.11,{},2021-07-27 13:06:00.810000+05:30
1627371298899,1.1,{},2021-07-27 13:04:58.899000+05:30
1627361893831,0.77,{},2021-07-27 10:28:13.831000+05:30
1627361831796,0.77,{},2021-07-27 10:27:11.796000+05:30
1627361769916,0.79,{},2021-07-27 10:26:09.916000+05:30
1627361708035,0.77,{},2021-07-27 10:25:08.035000+05:30
1627361646209,0.76,{},2021-07-27 10:24:06.209000+05:30
1627361584295,0.71,{},2021-07-27 10:23:04.295000+05:30
1627361522423,0.71,{},2021-07-27 10:22:02.423000+05:30
1627361460526,0.74,{},2021-07-27 10:21:00.526000+05:30
1627361398608,0.73,{},2021-07-27 10:19:58.608000+05:30
1627361336678,0.73,{},2021-07-27 10:18:56.678000+05:30
1627361274768,0.72,{},2021-07-27 10:17:54.768000+05:30
1627361212859,0.72,{},2021-07-27 10:16:52.859000+05:30
1627361151037,0.7,{},2021-07-27 10:15:51.037000+05:30
1627361089031,0.72,{},2021-07-27 10:14:49.031000+05:30
1627361027145,0.72,{},2021-07-27 10:13:47.145000+05:30
1627360965234,0.72,{},2021-07-27 10:12:45.234000+05:30
1627360903591,0.71,{},2021-07-27 10:11:43.591000+05:30
1627360841501,0.72,{},2021-07-27 10:10:41.501000+05:30
1627360779645,0.71,{},2021-07-27 10:09:39.645000+05:30
1627360655891,0.89,{},2021-07-27 10:07:35.891000+05:30
1627360594231,0.91,{},2021-07-27 10:06:34.231000+05:30
1627360532088,0.89,{},2021-07-27 10:05:32.088000+05:30
1627360470289,0.88,{},2021-07-27 10:04:30.289000+05:30
1627360408414,0.89,{},2021-07-27 10:03:28.414000+05:30
1627360346597,0.9,{},2021-07-27 10:02:26.597000+05:30
1627360284576,0.88,{},2021-07-27 10:01:24.576000+05:30
1627360222907,0.91,{},2021-07-27 10:00:22.907000+05:30
1627360161024,0.9,{},2021-07-27 09:59:21.024000+05:30
1627360099216,0.92,{},2021-07-27 09:58:19.216000+05:30
1627360037168,0.91,{},2021-07-27 09:57:17.168000+05:30
1627359975445,0.93,{},2021-07-27 09:56:15.445000+05:30
1627359913434,0.91,{},2021-07-27 09:55:13.434000+05:30
1627359851570,0.92,{},2021-07-27 09:54:11.570000+05:30
1627359789781,0.89,{},2021-07-27 09:53:09.781000+05:30
1627359727831,0.91,{},2021-07-27 09:52:07.831000+05:30
1627359665943,0.89,{},2021-07-27 09:51:05.943000+05:30
1627359604302,0.91,{},2021-07-27 09:50:04.302000+05:30
1627359480350,0.93,{},2021-07-27 09:48:00.350000+05:30
1627359418629,0.92,{},2021-07-27 09:46:58.629000+05:30
1627359356602,0.92,{},2021-07-27 09:45:56.602000+05:30
1627359294987,0.9,{},2021-07-27 09:44:54.987000+05:30
1627359232964,0.95,{},2021-07-27 09:43:52.964000+05:30
1627359171316,0.95,{},2021-07-27 09:42:51.316000+05:30
1627359109273,0.92,{},2021-07-27 09:41:49.273000+05:30
1627359049281,0.92,{},2021-07-27 09:40:49.281000+05:30
1627358988107,0.92,{},2021-07-27 09:39:48.107000+05:30
1627358923886,0.92,{},2021-07-27 09:38:43.886000+05:30
1627358861776,0.92,{},2021-07-27 09:37:41.776000+05:30
1627358799827,0.92,{},2021-07-27 09:36:39.827000+05:30
1627358676189,0.92,{},2021-07-27 09:34:36.189000+05:30
1627358614034,0.92,{},2021-07-27 09:33:34.034000+05:30
1627358552168,0.94,{},2021-07-27 09:32:32.168000+05:30
1627358490261,0.93,{},2021-07-27 09:31:30.261000+05:30
1627358434465,0.9,{},2021-07-27 09:30:34.465000+05:30
1627358366568,0.92,{},2021-07-27 09:29:26.568000+05:30
1627358304699,0.93,{},2021-07-27 09:28:24.699000+05:30
1627358243060,0.92,{},2021-07-27 09:27:23.060000+05:30
1627358181005,0.96,{},2021-07-27 09:26:21.005000+05:30
1627358119268,0.94,{},2021-07-27 09:25:19.268000+05:30
1627358057382,0.94,{},2021-07-27 09:24:17.382000+05:30
1627357995769,0.92,{},2021-07-27 09:23:15.769000+05:30
1627357933913,0.92,{},2021-07-27 09:22:13.913000+05:30
1627357871926,0.92,{},2021-07-27 09:21:11.926000+05:30
1627357810103,0.92,{},2021-07-27 09:20:10.103000+05:30
1627357748449,0.96,{},2021-07-27 09:19:08.449000+05:30
1627357686409,0.95,{},2021-07-27 09:18:06.409000+05:30
1627357624555,0.96,{},2021-07-27 09:17:04.555000+05:30
1627357562655,0.96,{},2021-07-27 09:16:02.655000+05:30
1627357500769,0.97,{},2021-07-27 09:15:00.769000+05:30
1627357439032,0.98,{},2021-07-27 09:13:59.032000+05:30
1627357377075,0.98,{},2021-07-27 09:12:57.075000+05:30
1627357315141,0.96,{},2021-07-27 09:11:55.141000+05:30
1627357253316,0.91,{},2021-07-27 09:10:53.316000+05:30
1627357191419,0.91,{},2021-07-27 09:09:51.419000+05:30
1627357129594,0.92,{},2021-07-27 09:08:49.594000+05:30
1627357067765,0.92,{},2021-07-27 09:07:47.765000+05:30
1627357005939,0.92,{},2021-07-27 09:06:45.939000+05:30
1627356944097,0.93,{},2021-07-27 09:05:44.097000+05:30
1627356882283,0.93,{},2021-07-27 09:04:42.283000+05:30
1627356820465,0.92,{},2021-07-27 09:03:40.465000+05:30
1627356758548,0.94,{},2021-07-27 09:02:38.548000+05:30
1627356696640,0.93,{},2021-07-27 09:01:36.640000+05:30
1627356636853,0.9,{},2021-07-27 09:00:36.853000+05:30
1627356572899,0.93,{},2021-07-27 08:59:32.899000+05:30
1627356510931,0.94,{},2021-07-27 08:58:30.931000+05:30
1627356449075,0.93,{},2021-07-27 08:57:29.075000+05:30
1627356387163,0.94,{},2021-07-27 08:56:27.163000+05:30
1627356325328,0.94,{},2021-07-27 08:55:25.328000+05:30
1627356263613,0.92,{},2021-07-27 08:54:23.613000+05:30
1627356201798,0.93,{},2021-07-27 08:53:21.798000+05:30
1627356139769,0.93,{},2021-07-27 08:52:19.769000+05:30
1627356078127,0.93,{},2021-07-27 08:51:18.127000+05:30
1627356016357,0.96,{},2021-07-27 08:50:16.357000+05:30
1627355954294,0.95,{},2021-07-27 08:49:14.294000+05:30
1627355892488,0.96,{},2021-07-27 08:48:12.488000+05:30
1627355830761,0.98,{},2021-07-27 08:47:10.761000+05:30
1627355768864,0.98,{},2021-07-27 08:46:08.864000+05:30
1627355707043,1.0,{},2021-07-27 08:45:07.043000+05:30
1627355646832,0.99,{},2021-07-27 08:44:06.832000+05:30
1627355583665,0.99,{},2021-07-27 08:43:03.665000+05:30
1627355521638,1.01,{},2021-07-27 08:42:01.638000+05:30
1627355459989,0.99,{},2021-07-27 08:40:59.989000+05:30
1627355399637,0.98,{},2021-07-27 08:39:59.637000+05:30
1627355336170,0.97,{},2021-07-27 08:38:56.170000+05:30
1627355274240,1.2,{},2021-07-27 08:37:54.240000+05:30
1627355212613,0.98,{},2021-07-27 08:36:52.613000+05:30
1627355150730,0.99,{},2021-07-27 08:35:50.730000+05:30
1627355088954,0.99,{},2021-07-27 08:34:48.954000+05:30
1627355027082,1.0,{},2021-07-27 08:33:47.082000+05:30
1627354965091,0.99,{},2021-07-27 08:32:45.091000+05:30
1627354903492,0.99,{},2021-07-27 08:31:43.492000+05:30
1627354841570,0.95,{},2021-07-27 08:30:41.570000+05:30
1627354779675,0.95,{},2021-07-27 08:29:39.675000+05:30
1627354717757,0.97,{},2021-07-27 08:28:37.757000+05:30
1627354656033,0.94,{},2021-07-27 08:27:36.033000+05:30
1627354534672,0.97,{},2021-07-27 08:25:34.672000+05:30
1627354470566,1.01,{},2021-07-27 08:24:30.566000+05:30
1627354410650,0.98,{},2021-07-27 08:23:30.650000+05:30
1627354346648,0.96,{},2021-07-27 08:22:26.648000+05:30
1627354284808,0.98,{},2021-07-27 08:21:24.808000+05:30
1627354162330,0.98,{},2021-07-27 08:19:22.330000+05:30
1627354099369,0.99,{},2021-07-27 08:18:19.369000+05:30
1627354037678,0.98,{},2021-07-27 08:17:17.678000+05:30
1627353975576,1.0,{},2021-07-27 08:16:15.576000+05:30
1627353913977,0.98,{},2021-07-27 08:15:13.977000+05:30
1627353851868,1.03,{},2021-07-27 08:14:11.868000+05:30
