timestamp,temperature,context_temperature,date (Asia/Kolkata)
1693234930532,28.700001,{},2023-08-28 20:32:10.532000+05:30
1693234548844,28.799999,{},2023-08-28 20:25:48.844000+05:30
1693234086235,29.0,{},2023-08-28 20:18:06.235000+05:30
1693233704532,29.0,{},2023-08-28 20:11:44.532000+05:30
1693233322810,29.1,{},2023-08-28 20:05:22.810000+05:30
1693232941193,29.200001,{},2023-08-28 19:59:01.193000+05:30
1693232559370,29.200001,{},2023-08-28 19:52:39.370000+05:30
1693232179822,29.4,{},2023-08-28 19:46:19.822000+05:30
1693231795941,29.299999,{},2023-08-28 19:39:55.941000+05:30
1693231414404,29.299999,{},2023-08-28 19:33:34.404000+05:30
1693231032316,29.6,{},2023-08-28 19:27:12.316000+05:30
1693230650490,29.6,{},2023-08-28 19:20:50.490000+05:30
1693230268697,29.700001,{},2023-08-28 19:14:28.697000+05:30
1693229886881,29.799999,{},2023-08-28 19:08:06.881000+05:30
1693229505443,29.799999,{},2023-08-28 19:01:45.443000+05:30
1693229123154,30.200001,{},2023-08-28 18:55:23.154000+05:30
1693228741245,30.200001,{},2023-08-28 18:49:01.245000+05:30
1693228359596,30.6,{},2023-08-28 18:42:39.596000+05:30
1693227977658,30.799999,{},2023-08-28 18:36:17.658000+05:30
1693227595394,31.0,{},2023-08-28 18:29:55.394000+05:30
1693227213362,31.299999,{},2023-08-28 18:23:33.362000+05:30
1693226831311,31.5,{},2023-08-28 18:17:11.311000+05:30
1693226449307,31.5,{},2023-08-28 18:10:49.307000+05:30
1693226067080,32.0,{},2023-08-28 18:04:27.080000+05:30
1693225684879,32.0,{},2023-08-28 17:58:04.879000+05:30
1693225302630,32.0,{},2023-08-28 17:51:42.630000+05:30
1693224920412,32.5,{},2023-08-28 17:45:20.412000+05:30
1693224538453,32.799999,{},2023-08-28 17:38:58.453000+05:30
1693223009111,33.099998,{},2023-08-28 17:13:29.111000+05:30
1693222626477,33.400002,{},2023-08-28 17:07:06.477000+05:30
1693222243857,33.700001,{},2023-08-28 17:00:43.857000+05:30
1693221861550,33.5,{},2023-08-28 16:54:21.550000+05:30
1693221478980,33.5,{},2023-08-28 16:47:58.980000+05:30
1693221096569,33.200001,{},2023-08-28 16:41:36.569000+05:30
1693220714227,32.200001,{},2023-08-28 16:35:14.227000+05:30
1693214368775,34.400002,{},2023-08-28 14:49:28.775000+05:30
1693213986365,34.599998,{},2023-08-28 14:43:06.365000+05:30
1693213603776,34.700001,{},2023-08-28 14:36:43.776000+05:30
1693213221255,35.099998,{},2023-08-28 14:30:21.255000+05:30
1693212838788,35.5,{},2023-08-28 14:23:58.788000+05:30
1693212456134,35.0,{},2023-08-28 14:17:36.134000+05:30
1693212073592,34.799999,{},2023-08-28 14:11:13.592000+05:30
1693211691103,33.700001,{},2023-08-28 14:04:51.103000+05:30
1693211308762,32.599998,{},2023-08-28 13:58:28.762000+05:30
1693210926330,32.700001,{},2023-08-28 13:52:06.330000+05:30
1693210544132,32.700001,{},2023-08-28 13:45:44.132000+05:30
1693210161948,32.799999,{},2023-08-28 13:39:21.948000+05:30
1693209779774,32.599998,{},2023-08-28 13:32:59.774000+05:30
1693209397603,31.299999,{},2023-08-28 13:26:37.603000+05:30
1693207340822,34.0,{},2023-08-28 12:52:20.822000+05:30
1693206958577,32.700001,{},2023-08-28 12:45:58.577000+05:30
1693206576491,32.5,{},2023-08-28 12:39:36.491000+05:30
1693206194513,32.700001,{},2023-08-28 12:33:14.513000+05:30
1693147779256,27.200001,{},2023-08-27 20:19:39.256000+05:30
1693147397851,27.5,{},2023-08-27 20:13:17.851000+05:30
1693147016452,27.6,{},2023-08-27 20:06:56.452000+05:30
1693146634999,27.6,{},2023-08-27 20:00:34.999000+05:30
1693146253547,27.799999,{},2023-08-27 19:54:13.547000+05:30
1693145872104,27.799999,{},2023-08-27 19:47:52.104000+05:30
1693145491027,27.799999,{},2023-08-27 19:41:31.027000+05:30
1693145109239,27.9,{},2023-08-27 19:35:09.239000+05:30
1693144727785,28.0,{},2023-08-27 19:28:47.785000+05:30
1693144348399,28.1,{},2023-08-27 19:22:28.399000+05:30
1693143964898,28.200001,{},2023-08-27 19:16:04.898000+05:30
1693143583502,28.299999,{},2023-08-27 19:09:43.502000+05:30
1693143202007,28.5,{},2023-08-27 19:03:22.007000+05:30
1693142820563,28.4,{},2023-08-27 18:57:00.563000+05:30
1693142438783,28.6,{},2023-08-27 18:50:38.783000+05:30
1693142057226,28.799999,{},2023-08-27 18:44:17.226000+05:30
1693141675860,28.9,{},2023-08-27 18:37:55.860000+05:30
1693141294204,28.799999,{},2023-08-27 18:31:34.204000+05:30
1693140912442,28.9,{},2023-08-27 18:25:12.442000+05:30
1693140530849,29.0,{},2023-08-27 18:18:50.849000+05:30
1693140149170,29.200001,{},2023-08-27 18:12:29.170000+05:30
1693139767545,29.299999,{},2023-08-27 18:06:07.545000+05:30
1693139386899,29.4,{},2023-08-27 17:59:46.899000+05:30
1693139004299,29.5,{},2023-08-27 17:53:24.299000+05:30
1693138622530,29.5,{},2023-08-27 17:47:02.530000+05:30
1693138240774,29.6,{},2023-08-27 17:40:40.774000+05:30
1693137859113,29.700001,{},2023-08-27 17:34:19.113000+05:30
1693137477356,29.799999,{},2023-08-27 17:27:57.356000+05:30
1693137095634,29.700001,{},2023-08-27 17:21:35.634000+05:30
1693136714032,29.5,{},2023-08-27 17:15:14.032000+05:30
1693136332247,29.200001,{},2023-08-27 17:08:52.247000+05:30
1693135950717,29.200001,{},2023-08-27 17:02:30.717000+05:30
1693135568968,28.9,{},2023-08-27 16:56:08.968000+05:30
1693135187358,29.0,{},2023-08-27 16:49:47.358000+05:30
1693134805618,28.9,{},2023-08-27 16:43:25.618000+05:30
1693134424028,28.799999,{},2023-08-27 16:37:04.028000+05:30
1693134042362,28.799999,{},2023-08-27 16:30:42.362000+05:30
1693133660763,28.700001,{},2023-08-27 16:24:20.763000+05:30
1693133279605,28.700001,{},2023-08-27 16:17:59.605000+05:30
1693132897577,28.799999,{},2023-08-27 16:11:37.577000+05:30
1693132515967,28.9,{},2023-08-27 16:05:15.967000+05:30
1693132134567,28.700001,{},2023-08-27 15:58:54.567000+05:30
1693131753318,28.4,{},2023-08-27 15:52:33.318000+05:30
1693131371199,28.299999,{},2023-08-27 15:46:11.199000+05:30
1693125647035,28.5,{},2023-08-27 14:10:47.035000+05:30
1693125265437,28.5,{},2023-08-27 14:04:25.437000+05:30
1693124883862,28.4,{},2023-08-27 13:58:03.862000+05:30
1693123739056,28.799999,{},2023-08-27 13:38:59.056000+05:30
1693123357461,28.700001,{},2023-08-27 13:32:37.461000+05:30
1693122975887,28.700001,{},2023-08-27 13:26:15.887000+05:30
1693122594349,29.0,{},2023-08-27 13:19:54.349000+05:30
1693122212724,28.799999,{},2023-08-27 13:13:32.724000+05:30
1693119283778,28.700001,{},2023-08-27 12:24:43.778000+05:30
1693115429997,29.700001,{},2023-08-27 11:20:29.997000+05:30
1693115048292,29.700001,{},2023-08-27 11:14:08.292000+05:30
1693114666543,29.9,{},2023-08-27 11:07:46.543000+05:30
1693114284832,30.0,{},2023-08-27 11:01:24.832000+05:30
1693113903070,30.0,{},2023-08-27 10:55:03.070000+05:30
1693113523279,29.799999,{},2023-08-27 10:48:43.279000+05:30
1693113139660,29.700001,{},2023-08-27 10:42:19.660000+05:30
1693112757876,29.9,{},2023-08-27 10:35:57.876000+05:30
1693112376140,30.4,{},2023-08-27 10:29:36.140000+05:30
1693111994397,30.6,{},2023-08-27 10:23:14.397000+05:30
1693111612586,30.299999,{},2023-08-27 10:16:52.586000+05:30
1693111231310,30.299999,{},2023-08-27 10:10:31.310000+05:30
1693110849056,29.799999,{},2023-08-27 10:04:09.056000+05:30
1693110467560,29.799999,{},2023-08-27 09:57:47.560000+05:30
1693110085929,29.700001,{},2023-08-27 09:51:25.929000+05:30
1693109705096,29.700001,{},2023-08-27 09:45:05.096000+05:30
1693109322152,0.0,{},2023-08-27 09:38:42.152000+05:30
1693074104264,28.4,{},2023-08-26 23:51:44.264000+05:30
1693073722737,28.4,{},2023-08-26 23:45:22.737000+05:30
1693073341206,28.6,{},2023-08-26 23:39:01.206000+05:30
1693072959670,28.799999,{},2023-08-26 23:32:39.670000+05:30
1693072578094,28.799999,{},2023-08-26 23:26:18.094000+05:30
1693072196515,28.799999,{},2023-08-26 23:19:56.515000+05:30
1693071815015,28.799999,{},2023-08-26 23:13:35.015000+05:30
1693071433351,28.799999,{},2023-08-26 23:07:13.351000+05:30
1693071052342,28.799999,{},2023-08-26 23:00:52.342000+05:30
1693070670202,28.700001,{},2023-08-26 22:54:30.202000+05:30
1693070288656,28.799999,{},2023-08-26 22:48:08.656000+05:30
1693069907106,28.799999,{},2023-08-26 22:41:47.106000+05:30
1693069525527,28.700001,{},2023-08-26 22:35:25.527000+05:30
1693069144151,28.6,{},2023-08-26 22:29:04.151000+05:30
1693068762371,28.5,{},2023-08-26 22:22:42.371000+05:30
1693068380808,28.5,{},2023-08-26 22:16:20.808000+05:30
1693067999370,28.5,{},2023-08-26 22:09:59.370000+05:30
1693067617703,28.6,{},2023-08-26 22:03:37.703000+05:30
1693067236131,28.700001,{},2023-08-26 21:57:16.131000+05:30
1693066854557,28.6,{},2023-08-26 21:50:54.557000+05:30
1693066472976,28.5,{},2023-08-26 21:44:32.976000+05:30
1693065709852,28.1,{},2023-08-26 21:31:49.852000+05:30
1693065328342,27.799999,{},2023-08-26 21:25:28.342000+05:30
1693064946932,27.299999,{},2023-08-26 21:19:06.932000+05:30
1693063838018,28.6,{},2023-08-26 21:00:38.018000+05:30
1693063456401,28.5,{},2023-08-26 20:54:16.401000+05:30
1693063075092,28.4,{},2023-08-26 20:47:55.092000+05:30
1693062695633,28.4,{},2023-08-26 20:41:35.633000+05:30
1693062311700,28.4,{},2023-08-26 20:35:11.700000+05:30
1693061930158,28.799999,{},2023-08-26 20:28:50.158000+05:30
1693061548413,28.700001,{},2023-08-26 20:22:28.413000+05:30
1693061166671,28.799999,{},2023-08-26 20:16:06.671000+05:30
1693060784940,28.700001,{},2023-08-26 20:09:44.940000+05:30
1693060403273,28.700001,{},2023-08-26 20:03:23.273000+05:30
1693060021963,28.799999,{},2023-08-26 19:57:01.963000+05:30
1693059639888,28.799999,{},2023-08-26 19:50:39.888000+05:30
1693059258195,29.0,{},2023-08-26 19:44:18.195000+05:30
1693058876431,29.1,{},2023-08-26 19:37:56.431000+05:30
1693058494651,29.0,{},2023-08-26 19:31:34.651000+05:30
1693058112907,29.1,{},2023-08-26 19:25:12.907000+05:30
1693057731148,29.200001,{},2023-08-26 19:18:51.148000+05:30
1693057350222,29.299999,{},2023-08-26 19:12:30.222000+05:30
1693056968173,29.4,{},2023-08-26 19:06:08.173000+05:30
1693056585810,29.299999,{},2023-08-26 18:59:45.810000+05:30
1693056204120,29.6,{},2023-08-26 18:53:24.120000+05:30
1693055822292,29.9,{},2023-08-26 18:47:02.292000+05:30
1693055440348,30.200001,{},2023-08-26 18:40:40.348000+05:30
1693055058396,30.299999,{},2023-08-26 18:34:18.396000+05:30
1693054676480,30.299999,{},2023-08-26 18:27:56.480000+05:30
1693054294594,30.299999,{},2023-08-26 18:21:34.594000+05:30
1693053912574,30.200001,{},2023-08-26 18:15:12.574000+05:30
1693053530607,29.799999,{},2023-08-26 18:08:50.607000+05:30
1693052315713,31.9,{},2023-08-26 17:48:35.713000+05:30
1693051933350,32.400002,{},2023-08-26 17:42:13.350000+05:30
1693051551110,32.5,{},2023-08-26 17:35:51.110000+05:30
1693051168836,32.5,{},2023-08-26 17:29:28.836000+05:30
1693050786731,32.700001,{},2023-08-26 17:23:06.731000+05:30
1693050404279,32.900002,{},2023-08-26 17:16:44.279000+05:30
1693050021977,33.0,{},2023-08-26 17:10:21.977000+05:30
1693049639623,33.299999,{},2023-08-26 17:03:59.623000+05:30
1693049257236,33.299999,{},2023-08-26 16:57:37.236000+05:30
1693048874984,33.200001,{},2023-08-26 16:51:14.984000+05:30
1693048492433,33.5,{},2023-08-26 16:44:52.433000+05:30
1693048110033,33.299999,{},2023-08-26 16:38:30.033000+05:30
1693047727636,33.299999,{},2023-08-26 16:32:07.636000+05:30
1693047345213,33.5,{},2023-08-26 16:25:45.213000+05:30
1693046962782,33.900002,{},2023-08-26 16:19:22.782000+05:30
1693046580293,34.200001,{},2023-08-26 16:13:00.293000+05:30
1693046197875,33.900002,{},2023-08-26 16:06:37.875000+05:30
1693045815330,33.799999,{},2023-08-26 16:00:15.330000+05:30
1693045050456,33.900002,{},2023-08-26 15:47:30.456000+05:30
1693044668023,33.5,{},2023-08-26 15:41:08.023000+05:30
1693043903254,33.0,{},2023-08-26 15:28:23.254000+05:30
1693043520936,32.900002,{},2023-08-26 15:22:00.936000+05:30
1692965706896,29.799999,{},2023-08-25 17:45:06.896000+05:30
1692965324813,29.9,{},2023-08-25 17:38:44.813000+05:30
1692964942993,30.0,{},2023-08-25 17:32:22.993000+05:30
1692964561037,30.4,{},2023-08-25 17:26:01.037000+05:30
1692964179136,30.799999,{},2023-08-25 17:19:39.136000+05:30
1692963797195,31.0,{},2023-08-25 17:13:17.195000+05:30
1692963415197,30.9,{},2023-08-25 17:06:55.197000+05:30
1692963033239,30.4,{},2023-08-25 17:00:33.239000+05:30
1692962651579,30.6,{},2023-08-25 16:54:11.579000+05:30
1692962269557,30.799999,{},2023-08-25 16:47:49.557000+05:30
1692961887414,31.0,{},2023-08-25 16:41:27.414000+05:30
1692961505357,31.4,{},2023-08-25 16:35:05.357000+05:30
1692961123229,31.700001,{},2023-08-25 16:28:43.229000+05:30
1692960741154,32.400002,{},2023-08-25 16:22:21.154000+05:30
1692960358960,33.299999,{},2023-08-25 16:15:58.960000+05:30
1692959976650,33.700001,{},2023-08-25 16:09:36.650000+05:30
1692959595195,33.799999,{},2023-08-25 16:03:15.195000+05:30
1692959211886,33.200001,{},2023-08-25 15:56:51.886000+05:30
1692958829590,32.099998,{},2023-08-25 15:50:29.590000+05:30
1692958447335,31.799999,{},2023-08-25 15:44:07.335000+05:30
1692958065223,31.700001,{},2023-08-25 15:37:45.223000+05:30
1692957683268,31.5,{},2023-08-25 15:31:23.268000+05:30
1692957303111,31.700001,{},2023-08-25 15:25:03.111000+05:30
1692956919183,31.700001,{},2023-08-25 15:18:39.183000+05:30
1692956536993,31.200001,{},2023-08-25 15:12:16.993000+05:30
1692956154748,31.5,{},2023-08-25 15:05:54.748000+05:30
1692955772663,31.700001,{},2023-08-25 14:59:32.663000+05:30
1692955390538,32.200001,{},2023-08-25 14:53:10.538000+05:30
1692955008370,33.200001,{},2023-08-25 14:46:48.370000+05:30
1692954626083,32.900002,{},2023-08-25 14:40:26.083000+05:30
1692954243781,33.099998,{},2023-08-25 14:34:03.781000+05:30
1692953861502,33.400002,{},2023-08-25 14:27:41.502000+05:30
1692953479230,33.200001,{},2023-08-25 14:21:19.230000+05:30
1692953096944,32.099998,{},2023-08-25 14:14:56.944000+05:30
1692952714743,31.6,{},2023-08-25 14:08:34.743000+05:30
1692952332674,31.4,{},2023-08-25 14:02:12.674000+05:30
1692951950634,31.200001,{},2023-08-25 13:55:50.634000+05:30
1692951568836,31.6,{},2023-08-25 13:49:28.836000+05:30
1692951186554,31.799999,{},2023-08-25 13:43:06.554000+05:30
1692950804905,31.9,{},2023-08-25 13:36:44.905000+05:30
1692950422665,31.9,{},2023-08-25 13:30:22.665000+05:30
1692950040300,31.700001,{},2023-08-25 13:24:00.300000+05:30
1692949658188,31.5,{},2023-08-25 13:17:38.188000+05:30
1692949276155,31.5,{},2023-08-25 13:11:16.155000+05:30
1692948894268,31.299999,{},2023-08-25 13:04:54.268000+05:30
1692948512042,31.1,{},2023-08-25 12:58:32.042000+05:30
1692948130048,31.200001,{},2023-08-25 12:52:10.048000+05:30
1692947748030,31.1,{},2023-08-25 12:45:48.030000+05:30
1692947365993,31.4,{},2023-08-25 12:39:25.993000+05:30
1692946983983,31.5,{},2023-08-25 12:33:03.983000+05:30
1692946601886,31.9,{},2023-08-25 12:26:41.886000+05:30
1692946219774,32.200001,{},2023-08-25 12:20:19.774000+05:30
1692945837638,32.700001,{},2023-08-25 12:13:57.638000+05:30
1692945455415,33.299999,{},2023-08-25 12:07:35.415000+05:30
1692945073180,32.700001,{},2023-08-25 12:01:13.180000+05:30
1692944690941,32.299999,{},2023-08-25 11:54:50.941000+05:30
1692944309429,32.400002,{},2023-08-25 11:48:29.429000+05:30
1692943926567,32.599998,{},2023-08-25 11:42:06.567000+05:30
1692943544518,32.400002,{},2023-08-25 11:35:44.518000+05:30
1692943162329,32.099998,{},2023-08-25 11:29:22.329000+05:30
1692942780122,31.700001,{},2023-08-25 11:23:00.122000+05:30
1692942398049,32.0,{},2023-08-25 11:16:38.049000+05:30
1692942016100,31.200001,{},2023-08-25 11:10:16.100000+05:30
1692941634025,31.0,{},2023-08-25 11:03:54.025000+05:30
1692941252010,31.200001,{},2023-08-25 10:57:32.010000+05:30
1692940870026,30.5,{},2023-08-25 10:51:10.026000+05:30
1692940488095,31.0,{},2023-08-25 10:44:48.095000+05:30
1692940106186,31.0,{},2023-08-25 10:38:26.186000+05:30
1692939724255,30.799999,{},2023-08-25 10:32:04.255000+05:30
1692939342461,30.200001,{},2023-08-25 10:25:42.461000+05:30
1692938960524,29.799999,{},2023-08-25 10:19:20.524000+05:30
1692938578702,29.6,{},2023-08-25 10:12:58.702000+05:30
1692938196955,29.5,{},2023-08-25 10:06:36.955000+05:30
1692937815202,29.4,{},2023-08-25 10:00:15.202000+05:30
1692937433479,29.299999,{},2023-08-25 09:53:53.479000+05:30
1692937051754,29.5,{},2023-08-25 09:47:31.754000+05:30
1692936670020,29.700001,{},2023-08-25 09:41:10.020000+05:30
1692936288260,29.5,{},2023-08-25 09:34:48.260000+05:30
1692935906516,29.200001,{},2023-08-25 09:28:26.516000+05:30
1692935525070,29.200001,{},2023-08-25 09:22:05.070000+05:30
1692935143069,29.299999,{},2023-08-25 09:15:43.069000+05:30
1692934761364,29.200001,{},2023-08-25 09:09:21.364000+05:30
1692934379703,29.5,{},2023-08-25 09:02:59.703000+05:30
1692933997978,29.299999,{},2023-08-25 08:56:37.978000+05:30
1692933616305,28.700001,{},2023-08-25 08:50:16.305000+05:30
1692933234653,28.4,{},2023-08-25 08:43:54.653000+05:30
1692932853150,28.299999,{},2023-08-25 08:37:33.150000+05:30
1692932471663,28.1,{},2023-08-25 08:31:11.663000+05:30
1692932090153,28.1,{},2023-08-25 08:24:50.153000+05:30
1692931708675,27.9,{},2023-08-25 08:18:28.675000+05:30
1692931327343,28.1,{},2023-08-25 08:12:07.343000+05:30
1692930945761,28.1,{},2023-08-25 08:05:45.761000+05:30
1692930182836,26.6,{},2023-08-25 07:53:02.836000+05:30
1692915318966,26.6,{},2023-08-25 03:45:18.966000+05:30
1692914937671,26.799999,{},2023-08-25 03:38:57.671000+05:30
1692914556386,26.799999,{},2023-08-25 03:32:36.386000+05:30
1692914175126,26.799999,{},2023-08-25 03:26:15.126000+05:30
1692913794070,26.799999,{},2023-08-25 03:19:54.070000+05:30
1692913412646,26.799999,{},2023-08-25 03:13:32.646000+05:30
1692913031258,26.799999,{},2023-08-25 03:07:11.258000+05:30
1692912649934,26.799999,{},2023-08-25 03:00:49.934000+05:30
1692912268711,27.0,{},2023-08-25 02:54:28.711000+05:30
1692911887356,27.1,{},2023-08-25 02:48:07.356000+05:30
1692911506047,27.1,{},2023-08-25 02:41:46.047000+05:30
1692911124765,26.9,{},2023-08-25 02:35:24.765000+05:30
1692910362056,27.1,{},2023-08-25 02:22:42.056000+05:30
1692909980759,27.200001,{},2023-08-25 02:16:20.759000+05:30
1692909599512,27.299999,{},2023-08-25 02:09:59.512000+05:30
1692909218117,27.299999,{},2023-08-25 02:03:38.117000+05:30
1692908836783,27.4,{},2023-08-25 01:57:16.783000+05:30
1692908455421,27.299999,{},2023-08-25 01:50:55.421000+05:30
1692908074078,27.299999,{},2023-08-25 01:44:34.078000+05:30
1692907692717,27.299999,{},2023-08-25 01:38:12.717000+05:30
1692907311370,27.4,{},2023-08-25 01:31:51.370000+05:30
1692906929999,27.299999,{},2023-08-25 01:25:29.999000+05:30
1692906549606,27.299999,{},2023-08-25 01:19:09.606000+05:30
1692906167295,27.200001,{},2023-08-25 01:12:47.295000+05:30
1692905785973,27.299999,{},2023-08-25 01:06:25.973000+05:30
1692905404655,27.299999,{},2023-08-25 01:00:04.655000+05:30
1692905023295,27.299999,{},2023-08-25 00:53:43.295000+05:30
1692904641877,27.4,{},2023-08-25 00:47:21.877000+05:30
1692904260538,27.4,{},2023-08-25 00:41:00.538000+05:30
1692903879134,27.5,{},2023-08-25 00:34:39.134000+05:30
1692903497757,27.6,{},2023-08-25 00:28:17.757000+05:30
1692903116399,27.5,{},2023-08-25 00:21:56.399000+05:30
1692902735007,27.4,{},2023-08-25 00:15:35.007000+05:30
1692902353602,27.5,{},2023-08-25 00:09:13.602000+05:30
1692901972215,27.4,{},2023-08-25 00:02:52.215000+05:30
1692901590933,27.5,{},2023-08-24 23:56:30.933000+05:30
1692901209568,27.6,{},2023-08-24 23:50:09.568000+05:30
1692900828152,27.700001,{},2023-08-24 23:43:48.152000+05:30
1692900446730,27.700001,{},2023-08-24 23:37:26.730000+05:30
1692900065394,27.700001,{},2023-08-24 23:31:05.394000+05:30
1692899683987,27.700001,{},2023-08-24 23:24:43.987000+05:30
1692899302646,27.6,{},2023-08-24 23:18:22.646000+05:30
1692898921233,27.5,{},2023-08-24 23:12:01.233000+05:30
1692898539901,27.6,{},2023-08-24 23:05:39.901000+05:30
1692898158487,27.700001,{},2023-08-24 22:59:18.487000+05:30
1692897777173,27.799999,{},2023-08-24 22:52:57.173000+05:30
1692897396306,27.799999,{},2023-08-24 22:46:36.306000+05:30
1692897014316,27.700001,{},2023-08-24 22:40:14.316000+05:30
1692896632918,27.6,{},2023-08-24 22:33:52.918000+05:30
1692896251496,27.5,{},2023-08-24 22:27:31.496000+05:30
1692895870086,27.799999,{},2023-08-24 22:21:10.086000+05:30
1692895488734,27.700001,{},2023-08-24 22:14:48.734000+05:30
1692895107353,27.6,{},2023-08-24 22:08:27.353000+05:30
1692894725946,27.6,{},2023-08-24 22:02:05.946000+05:30
1692894344545,27.6,{},2023-08-24 21:55:44.545000+05:30
1692893963262,27.700001,{},2023-08-24 21:49:23.262000+05:30
1692893581719,27.5,{},2023-08-24 21:43:01.719000+05:30
1692893200354,27.700001,{},2023-08-24 21:36:40.354000+05:30
1692892818957,27.799999,{},2023-08-24 21:30:18.957000+05:30
1692892437701,27.9,{},2023-08-24 21:23:57.701000+05:30
1692892057844,27.799999,{},2023-08-24 21:17:37.844000+05:30
1692891674666,27.799999,{},2023-08-24 21:11:14.666000+05:30
1692891293365,27.700001,{},2023-08-24 21:04:53.365000+05:30
1692890911773,28.0,{},2023-08-24 20:58:31.773000+05:30
1692890530340,28.1,{},2023-08-24 20:52:10.340000+05:30
1692890148868,28.299999,{},2023-08-24 20:45:48.868000+05:30
1692889713514,28.0,{},2023-08-24 20:38:33.514000+05:30
1692889331995,28.0,{},2023-08-24 20:32:11.995000+05:30
1692888950425,28.1,{},2023-08-24 20:25:50.425000+05:30
1692888568956,28.1,{},2023-08-24 20:19:28.956000+05:30
1692888187662,28.1,{},2023-08-24 20:13:07.662000+05:30
1692887805900,28.299999,{},2023-08-24 20:06:45.900000+05:30
1692887424359,28.200001,{},2023-08-24 20:00:24.359000+05:30
1692887042850,28.4,{},2023-08-24 19:54:02.850000+05:30
1692886661290,28.799999,{},2023-08-24 19:47:41.290000+05:30
1692886279736,28.9,{},2023-08-24 19:41:19.736000+05:30
1692885898115,29.1,{},2023-08-24 19:34:58.115000+05:30
1692885518316,29.0,{},2023-08-24 19:28:38.316000+05:30
1692885134912,29.0,{},2023-08-24 19:22:14.912000+05:30
1692884753273,28.799999,{},2023-08-24 19:15:53.273000+05:30
1692884371642,28.9,{},2023-08-24 19:09:31.642000+05:30
1692883989979,29.200001,{},2023-08-24 19:03:09.979000+05:30
1692883608342,29.200001,{},2023-08-24 18:56:48.342000+05:30
1692883228114,29.1,{},2023-08-24 18:50:28.114000+05:30
1692882844879,29.1,{},2023-08-24 18:44:04.879000+05:30
1692882463165,29.200001,{},2023-08-24 18:37:43.165000+05:30
1692882081544,29.5,{},2023-08-24 18:31:21.544000+05:30
1692881699782,29.4,{},2023-08-24 18:24:59.782000+05:30
1692881318251,29.5,{},2023-08-24 18:18:38.251000+05:30
1692880937841,29.6,{},2023-08-24 18:12:17.841000+05:30
1692880554424,29.9,{},2023-08-24 18:05:54.424000+05:30
1692880172593,30.0,{},2023-08-24 17:59:32.593000+05:30
1692879791069,30.0,{},2023-08-24 17:53:11.069000+05:30
1692879409216,30.0,{},2023-08-24 17:46:49.216000+05:30
1692879027294,29.799999,{},2023-08-24 17:40:27.294000+05:30
1692878646397,29.9,{},2023-08-24 17:34:06.397000+05:30
1692878263440,29.9,{},2023-08-24 17:27:43.440000+05:30
1692877881606,30.1,{},2023-08-24 17:21:21.606000+05:30
1692877499770,30.5,{},2023-08-24 17:14:59.770000+05:30
1692877117860,31.1,{},2023-08-24 17:08:37.860000+05:30
1692876735889,31.700001,{},2023-08-24 17:02:15.889000+05:30
1692876353876,31.700001,{},2023-08-24 16:55:53.876000+05:30
1692875971977,31.5,{},2023-08-24 16:49:31.977000+05:30
1692875589763,30.5,{},2023-08-24 16:43:09.763000+05:30
1692875207802,30.700001,{},2023-08-24 16:36:47.802000+05:30
1692874825872,30.700001,{},2023-08-24 16:30:25.872000+05:30
1692874443932,30.700001,{},2023-08-24 16:24:03.932000+05:30
1692874061969,30.700001,{},2023-08-24 16:17:41.969000+05:30
1692873680123,30.700001,{},2023-08-24 16:11:20.123000+05:30
1692873298092,30.6,{},2023-08-24 16:04:58.092000+05:30
1692872916209,30.799999,{},2023-08-24 15:58:36.209000+05:30
1692872534210,30.700001,{},2023-08-24 15:52:14.210000+05:30
1692872152283,30.5,{},2023-08-24 15:45:52.283000+05:30
1692871770383,30.0,{},2023-08-24 15:39:30.383000+05:30
1692867716788,31.200001,{},2023-08-24 14:31:56.788000+05:30
1692867334786,31.299999,{},2023-08-24 14:25:34.786000+05:30
1692866952779,31.200001,{},2023-08-24 14:19:12.779000+05:30
1692866570773,31.6,{},2023-08-24 14:12:50.773000+05:30
1692866189003,31.299999,{},2023-08-24 14:06:29.003000+05:30
1692865806926,31.799999,{},2023-08-24 14:00:06.926000+05:30
1692865424694,32.5,{},2023-08-24 13:53:44.694000+05:30
1692865042581,31.799999,{},2023-08-24 13:47:22.581000+05:30
1692864660444,31.700001,{},2023-08-24 13:41:00.444000+05:30
1692864278383,32.0,{},2023-08-24 13:34:38.383000+05:30
1692863896325,31.799999,{},2023-08-24 13:28:16.325000+05:30
1692863514256,31.799999,{},2023-08-24 13:21:54.256000+05:30
1692863132229,31.799999,{},2023-08-24 13:15:32.229000+05:30
1692862750156,31.9,{},2023-08-24 13:09:10.156000+05:30
1692862368089,31.1,{},2023-08-24 13:02:48.089000+05:30
1692861986094,31.200001,{},2023-08-24 12:56:26.094000+05:30
1692861604159,30.6,{},2023-08-24 12:50:04.159000+05:30
1692861222244,30.0,{},2023-08-24 12:43:42.244000+05:30
1692860840374,30.1,{},2023-08-24 12:37:20.374000+05:30
1692860458821,30.200001,{},2023-08-24 12:30:58.821000+05:30
1692860076684,30.5,{},2023-08-24 12:24:36.684000+05:30
1692859694850,31.200001,{},2023-08-24 12:18:14.850000+05:30
1692859312881,31.4,{},2023-08-24 12:11:52.881000+05:30
1692858930917,31.1,{},2023-08-24 12:05:30.917000+05:30
1692858549439,31.299999,{},2023-08-24 11:59:09.439000+05:30
